,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
0,RD,0.18,D,VVS1,VG,"1,599",288,58.4,61,N
1,RD,0.18,E,IF,VG,"1,600",288,58.9,60,N
2,RD,0.18,E,VVS2,VG,"1,600",288,62.8,60,N
3,RD,0.18,E,VS1,VG,"1,550",279,59.9,60,N
4,RD,0.18,E,VS1,VG,"1,550",279,62.2,58,F
5,RD,0.18,E,VS1,VG,"1,550",279,61.3,59,N
6,RD,0.18,E,VS1,VG,"1,550",279,62.1,55,N
7,RD,0.18,F,IF,VG,"1,525",275,62.6,58,N
8,RD,0.18,F,VVS1,VG,"1,525",275,61.7,60,N
9,RD,0.18,F,VVS1,VG,"1,525",275,62.1,58,N
10,RD,0.18,F,VS1,VG,"1,550",279,59.1,60,N
11,RD,0.18,F,SI2,VG,980,176,58.6,57,N
12,RD,0.18,E,VVS2,VG,"1,394",251,59.8,60,N
13,RD,0.18,F,VVS2,VG,"1,394",251,59.5,59,N
14,RD,0.18,E,VVS2,VG,"1,394",251,60.6,58,N
15,RD,0.18,E,VS1,VG,696,125,59.6,63,N
16,RD,0.18,D,VS2,VG,"1,212",218,61.2,60,N
17,RD,0.18,F,SI1,VG,"1,133",204,57.6,61,N
18,RD,0.18,E,VVS2,VG,"1,453",262,59.7,61,N
19,RD,0.18,G,I1,VG,463,83,60.6,59,N
20,RD,0.18,F,SI1,VG,852,153,64.3,56,N
21,RD,0.18,D,SI2,VG,737,133,61.4,59,N
22,RD,0.18,E,SI1,VG,"1,241",223,60,60,N
23,RD,0.18,E,VVS2,VG,"1,615",291,57.4,60,N
24,RD,0.18,F,VS2,VG,"1,347",242,60.1,59,N
25,RD,0.18,E,SI1,VG,"1,315",237,61.2,56,N
26,RD,0.18,F,VS1,VG,"1,150",207,58.7,63,N
27,RD,0.18,H,VS2,VG,"1,025",184,61.3,59,F
28,RD,0.18,D,VS2,VG,"1,170",211,60.8,62,F
29,RD,0.18,E,VS2,VG,"1,239",223,58.2,64,N
30,RD,0.18,G,VS2,VG,"1,197",215,60.5,62,F
31,RD,0.18,E,VS1,VG,"1,272",229,59.4,58,N
32,RD,0.18,I,SI1,VG,870,157,60.9,61,F
33,RD,0.18,E,SI1,VG,743,134,63.1,59,F
34,RD,0.18,D,VVS2,VG,"1,309",236,59.1,59,N
35,RD,0.18,D,VVS2,VG,"1,210",218,59.2,60,N
36,RD,0.18,D,VS1,VG,"1,257",226,62.7,57,N
37,RD,0.18,D,VS2,VG,"1,083",195,63.2,57,N
38,RD,0.18,D,VS2,VG,"1,058",190,62.1,55,N
39,RD,0.18,D,VS2,VG,994,179,59.3,61,N
40,RD,0.18,D,SI2,VG,801,144,58.1,63,N
41,RD,0.18,E,VS1,VG,966,174,63.6,53,N
42,RD,0.18,F,SI1,VG,847,153,60.6,58,N
43,RD,0.18,F,SI1,VG,841,151,64.6,53,N
44,RD,0.18,F,VVS2,VG,"1,465",264,63.6,53,F
45,RD,0.18,F,SI1,VG,"1,276",230,59,61,F
46,RD,0.18,E,VS2,VG,"1,348",243,62.9,57,N
47,RD,0.18,D,VS1,VG,"1,348",243,62.4,59,N
48,RD,0.18,E,VVS1,VG,"1,676",302,61.1,60,N
49,RD,0.18,E,VVS2,VG,"1,450",261,60.3,58,N
50,RD,0.18,D,IF,VG,"1,842",332,58.7,65,N
51,RD,0.18,F,IF,VG,"1,676",302,58.6,62,N
52,RD,0.18,E,VS1,VG,"1,310",236,62.1,60,N
53,RD,0.18,E,IF,VG,"1,721",310,61.5,61,N
54,RD,0.18,D,VS1,VG,"1,399",252,64.2,57,N
55,RD,0.18,E,VS1,VG,"1,310",236,61.7,57,N
56,RD,0.18,G,VS1,VG,"1,265",228,59.9,58,N
57,RD,0.18,H,VS1,VG,"1,277",230,59.2,58,N
58,RD,0.18,D,SI1,VG,"1,288",232,62.5,60,N
59,RD,0.18,F,VS1,VG,"1,348",243,62.4,62,N
60,RD,0.18,E,VS1,VG,"1,323",238,64.1,56,N
61,RD,0.18,G,VS2,VG,"1,368",246,61.2,60,N
62,RD,0.18,D,IF,VG,"1,842",332,60.4,65,N
63,RD,0.18,E,VS1,VG,"1,298",234,64,55,N
64,RD,0.18,E,VVS2,VG,"1,311",236,57.1,64,N
65,RD,0.18,D,VS1,VG,"1,317",237,58.4,61,N
66,RD,0.18,E,VS1,VG,"1,260",227,58.8,64,N
67,RD,0.18,E,SI2,VG,960,173,60.8,58,N
68,RD,0.18,F,VS1,VG,"1,260",227,58,62,F
69,RD,0.18,E,VS1,VG,"1,020",184,59.9,61,N
70,RD,0.18,F,VS2,VG,962,173,62.7,56,N
71,RD,0.18,E,VVS2,VG,"1,288",232,64.1,58,N
72,RD,0.18,E,VVS2,VG,"1,288",232,61.5,60,F
73,RD,0.18,E,VVS2,VG,"1,288",232,62.2,57,F
74,RD,0.18,E,VVS2,VG,"1,288",232,61.2,60,F
75,RD,0.18,E,VS1,VG,"1,277",230,63.5,58,N
76,RD,0.18,F,I1,VG,"1,035",186,61.4,60,N
77,RD,0.18,E,SI2,VG,"1,056",190,61.6,56,N
78,RD,0.18,H,SI1,VG,"1,120",202,60.4,59,N
79,RD,0.19,E,I2,VG,680,129,58.9,59,N
80,RD,0.19,G,SI1,VG,923,175,61.4,58,N
81,RD,0.19,D,VS1,VG,"1,212",230,60.6,60,N
82,RD,0.19,G,VVS1,VG,"1,299",247,60.5,61,N
83,RD,0.19,D,SI1,VG,"1,133",215,58.5,59,N
84,RD,0.19,E,I1,VG,651,124,61.7,56,N
85,RD,0.19,F,SI1,VG,852,162,57.5,61,N
86,RD,0.19,D,VS2,VG,"1,247",237,60.6,60,N
87,RD,0.19,D,VVS2,VG,"1,344",255,58.7,61,N
88,RD,0.19,D,VVS1,VG,"1,586",301,60,61,N
89,RD,0.19,D,VVS1,VG,"1,661",316,62.5,58,N
90,RD,0.19,D,IF,VG,"1,872",356,57.9,61,N
91,RD,0.19,F,VS1,VG,"1,373",261,62.1,61,N
92,RD,0.19,F,VVS1,VG,"1,359",258,62.02,61,N
93,RD,0.19,E,VVS2,VG,"1,288",245,63.1,57,N
94,RD,0.19,F,SI2,VG,970,184,62,58,N
95,RD,0.19,D,SI2,VG,"1,200",228,62.2,60,N
96,RD,0.19,E,VS2,VG,"1,260",239,61.7,61,N
97,RD,0.19,D,VS2,VG,"1,323",251,62.6,58,N
98,RD,0.19,H,SI2,VG,"1,053",200,62.9,59,F
99,RD,0.2,E,VVS1,VG,"1,600",320,61.8,57,N
100,RD,0.2,E,VVS2,VG,"1,525",305,61.9,58,N
101,RD,0.2,D,IF,VG,"1,812",362,59.4,60,N
102,RD,0.2,G,VVS2,VG,"1,100",220,32.3,57,N
103,RD,0.2,D,IF,VG,"2,114",423,58.4,60,N
104,RD,0.21,G,VVS1,VG,"1,350",284,63.2,56,N
105,RD,0.21,H,VVS2,VG,"1,199",252,61.1,60,F
106,RD,0.21,I,VVS1,VG,"1,158",243,61.2,60,N
107,RD,0.21,I,VVS2,VG,"1,158",243,62.5,59,N
108,RD,0.21,E,VVS2,VG,"1,600",336,58.6,62,N
109,RD,0.21,G,VS2,VG,"1,026",215,62,57,N
110,RD,0.21,D,IF,VG,"2,295",482,62.6,58,N
111,RD,0.21,F,VS2,VG,"1,134",238,61.9,61,N
112,RD,0.21,G,VS2,VG,"1,045",219,61.1,59,N
113,RD,0.22,I,VVS2,VG,"1,158",255,63.3,58,N
114,RD,0.22,F,VS1,VG,"1,225",270,59.7,63,N
115,RD,0.22,F,VVS1,VG,"1,600",352,62.4,55,N
116,RD,0.22,D,VVS1,VG,"2,149",473,58.1,65,N
117,RD,0.22,I,VVS1,VG,"1,414",311,59.3,62,F
118,RD,0.22,F,VS2,VG,"1,134",249,61.5,60,N
119,RD,0.23,E,VVS2,VG,"2,050",471,63.9,58,F
120,RD,0.23,F,VVS2,VG,"2,050",471,59.4,60,N
121,RD,0.23,E,VVS2,VG,"2,059",474,60,59,N
122,RD,0.23,D,VS2,VG,"1,410",324,62.4,58,F
123,RD,0.23,D,VS2,VG,"1,490",343,61.2,63,N
124,RD,0.23,E,VS1,VG,"1,500",345,62.9,58,N
125,RD,0.23,D,VS2,VG,"1,440",331,63,56,F
126,RD,0.23,D,VS2,VG,"1,500",345,64.4,57,N
127,RD,0.23,E,VS2,VG,"1,550",356,61.7,59,N
128,RD,0.23,E,VS1,VG,"1,560",359,61.3,57,N
129,RD,0.23,D,VVS1,VG,"1,780",409,62.4,59,N
130,RD,0.23,D,VVS1,VG,"1,750",403,62.7,57,N
131,RD,0.23,D,VVS2,VG,"1,750",403,58.3,64,N
132,RD,0.23,D,VVS2,VG,"1,750",403,62.5,58,N
133,RD,0.23,D,VVS2,VG,"1,750",403,59.7,62,N
134,RD,0.23,D,VVS2,VG,"1,848",425,63.2,58,N
135,RD,0.23,D,VS1,VG,"1,700",391,60.6,62,N
136,RD,0.23,D,VS1,VG,"1,700",391,58.4,61,N
137,RD,0.23,D,VS1,VG,"1,700",391,62.2,61,N
138,RD,0.23,E,VVS1,VG,"1,848",425,62.2,59,N
139,RD,0.23,E,VVS1,VG,"1,750",403,62.1,59,N
140,RD,0.23,E,VVS2,VG,"1,750",403,63.1,57,N
141,RD,0.23,E,VVS2,VG,"1,848",425,62.4,59,N
142,RD,0.23,E,VVS2,VG,"1,750",403,62.3,58,F
143,RD,0.23,E,VS1,VG,"1,700",391,62.4,59,N
144,RD,0.23,E,VS1,VG,"1,700",391,58.8,62,N
145,RD,0.23,E,VS1,VG,"1,638",377,58.3,61,N
146,RD,0.23,E,VS1,VG,"1,700",391,62.5,59,F
147,RD,0.23,E,VS1,VG,"1,700",391,62.5,58,N
148,RD,0.23,F,VVS1,VG,"1,750",403,61.7,57,N
149,RD,0.23,F,VVS2,VG,"1,750",403,62.1,59,F
150,RD,0.23,F,VVS2,VG,"1,848",425,63.9,57,F
151,RD,0.23,F,VVS2,VG,"1,750",403,62.3,56,N
152,RD,0.23,F,VVS2,VG,"1,700",391,61.8,60,N
153,RD,0.23,F,VVS2,VG,"1,848",425,61.2,60,N
154,RD,0.23,D,VS1,VG,"1,700",391,62.8,59,N
155,RD,0.23,D,VS1,VG,"1,566",360,57.6,62,N
156,RD,0.23,G,VVS1,VG,"1,850",426,61.6,59,N
157,RD,0.23,G,VS1,VG,"1,364",314,62.4,60,N
158,RD,0.23,H,VVS1,VG,"1,850",426,62.8,57,N
159,RD,0.23,H,VVS2,VG,"1,626",374,62.4,59,N
160,RD,0.23,D,VVS1,VG,"1,789",411,58.8,62,N
161,RD,0.23,D,VS2,VG,"1,570",361,62.7,58,F
162,RD,0.23,D,VS2,VG,"1,520",350,61.7,51,N
163,RD,0.23,D,VS1,VG,"1,550",356,62.1,57,N
164,RD,0.23,E,VS2,VG,"1,510",347,61.8,58,F
165,RD,0.23,E,VS2,VG,"1,510",347,62.7,61,N
166,RD,0.23,D,VVS2,VG,"2,143",493,60.6,62,N
167,RD,0.23,E,SI1,VG,"2,070",476,58.9,63,N
168,RD,0.23,E,VVS1,VG,"2,085",479,60,63,N
169,RD,0.23,E,VVS2,VG,"2,375",546,57.6,62,N
170,RD,0.23,E,VVS2,VG,"1,423",327,60.9,58,N
171,RD,0.23,J,VS2,VG,945,217,63.2,58,N
172,RD,0.23,H,SI1,VG,"1,358",312,63.2,57,N
173,RD,0.23,D,VS1,VG,"1,250",288,62.6,58,N
174,RD,0.23,E,VVS2,VG,"1,725",397,60.8,62,F
175,RD,0.23,F,VS1,VG,"1,535",353,61.9,58,N
176,RD,0.23,E,VVS2,VG,"1,574",362,58.1,61,N
177,RD,0.23,D,VVS2,VG,"1,883",433,60.5,62,F
178,RD,0.23,H,SI2,VG,"1,406",324,60.6,60,N
179,RD,0.23,F,VVS1,VG,"1,830",421,59.5,60,N
180,RD,0.23,E,VVS1,VG,"1,757",404,58.1,59,N
181,RD,0.23,E,VVS2,VG,"1,812",417,60.4,61,N
182,RD,0.23,F,VVS1,VG,"1,757",404,57.8,62,N
183,RD,0.23,F,VVS1,VG,"1,830",421,58.7,62,N
184,RD,0.23,F,VVS1,VG,"1,830",421,59.9,59,N
185,RD,0.23,F,VVS1,VG,"1,775",408,57.1,63,F
186,RD,0.23,E,VVS1,VG,"2,031",467,58.9,63,N
187,RD,0.23,F,VS2,VG,"1,504",346,62.6,59,N
188,RD,0.23,H,VS1,VG,"1,377",317,62.2,60,N
189,RD,0.23,G,VS2,VG,"1,390",320,63.6,57,N
190,RD,0.23,E,IF,VG,"1,830",421,62.3,59,N
191,RD,0.23,E,VVS2,VG,"1,556",358,59.9,59,F
192,RD,0.23,D,VS1,VG,"1,395",321,62.3,59,N
193,RD,0.23,I,VVS1,VG,"1,153",265,63.2,55,N
194,RD,0.23,E,SI2,VG,"1,319",303,60.5,61,F
195,RD,0.23,D,VS1,VG,"1,938",446,63.3,57,N
196,RD,0.24,E,VVS1,VG,"1,647",395,59.3,66,N
197,RD,0.24,D,VVS2,VG,"2,059",494,62.8,56,N
198,RD,0.24,D,VVS1,VG,"1,848",444,63.6,58,F
199,RD,0.24,D,VS1,VG,"1,657",398,60.7,62,N
200,RD,0.24,D,VS2,VG,"1,566",376,62.4,58,N
201,RD,0.24,E,VVS1,VG,"1,848",444,63.1,61,N
202,RD,0.24,E,VVS1,VG,"1,848",444,62.9,58,F
203,RD,0.24,E,VVS1,VG,"1,750",420,62.3,60,N
204,RD,0.24,E,VVS2,VG,"1,848",444,62,62,F
205,RD,0.24,E,VVS2,VG,"1,750",420,61.2,62,N
206,RD,0.24,E,VS1,VG,"1,566",376,62.9,60,N
207,RD,0.24,E,VS2,VG,"1,638",393,62.5,60,N
208,RD,0.24,F,VVS1,VG,"1,700",408,63.8,57,F
209,RD,0.24,F,VVS2,VG,"1,700",408,61.7,61,N
210,RD,0.24,F,VS1,VG,"1,700",408,62.7,57,N
211,RD,0.24,G,VVS2,VG,"1,850",444,62.1,61,N
212,RD,0.24,H,VVS1,VG,"2,012",483,63.4,58,N
213,RD,0.24,H,VVS2,VG,"1,850",444,62.2,60,F
214,RD,0.24,D,VVS1,VG,"1,862",447,60,61,N
215,RD,0.24,D,IF,VG,"2,082",500,60,63,N
216,RD,0.24,F,VVS2,VG,"1,506",361,63.3,58,F
217,RD,0.24,K,SI1,VG,684,164,62.9,60,N
218,RD,0.24,F,VS2,VG,"1,230",295,60.6,56,N
219,RD,0.24,D,VS2,VG,"1,800",432,62.6,59,N
220,RD,0.24,D,VS1,VG,"1,519",365,61.6,59,N
221,RD,0.24,D,SI1,VG,"1,098",264,60.7,56,N
222,RD,0.24,I,VS2,VG,"1,006",241,58.8,64,N
223,RD,0.24,J,SI1,VG,901,216,62.8,59,N
224,RD,0.24,F,SI1,VG,"1,417",340,60.6,62,F
225,RD,0.25,G,VVS1,VG,"2,417",604,62.4,59,N
226,RD,0.25,F,SI1,VG,"1,378",344,59.8,62,N
227,RD,0.25,D,VS1,VG,"1,566",391,62.3,62,N
228,RD,0.25,J,VVS2,VG,"1,703",426,63,58,N
229,RD,0.25,D,VVS2,VG,"1,734",433,62.8,58,N
230,RD,0.25,D,VVS1,VG,"1,862",466,60.7,62,N
231,RD,0.25,E,IF,VG,"1,642",411,62.6,57,N
232,RD,0.25,E,VVS1,VG,"1,848",462,60.1,62,N
233,RD,0.25,D,VVS1,VG,"1,816",454,62.3,59,N
234,RD,0.25,E,VVS2,VG,"1,647",412,57.8,64,N
235,RD,0.25,K,VS2,VG,910,228,58.1,63,N
236,RD,0.25,F,VVS1,VG,"1,995",499,62.5,55,F
237,RD,0.25,E,IF,VG,"1,995",499,60,59,N
238,RD,0.25,E,IF,VG,"1,536",384,60.2,62,N
239,RD,0.25,F,I1,VG,850,212,58.3,61,N
240,RD,0.25,J,I1,VG,708,177,63,58,N
241,RD,0.26,D,VS1,VG,"2,038",530,61,61,N
242,RD,0.26,E,VS1,VG,"2,038",530,60.2,60,N
243,RD,0.26,J,VVS1,VG,"1,317",342,58.8,62,N
244,RD,0.26,F,I2,VG,475,124,62.3,55,N
245,RD,0.26,D,VS2,VG,"2,116",550,61.7,57,N
246,RD,0.26,E,VS1,VG,"2,059",535,61.9,59,N
247,RD,0.26,E,VS1,VG,"2,038",530,61.3,60,N
248,RD,0.26,J,VVS1,VG,"1,253",326,60.6,55,N
249,RD,0.26,D,VVS1,VG,"1,862",484,62.3,59,N
250,RD,0.26,E,VVS1,VG,"1,798",467,63,55,N
251,RD,0.26,E,IF,VG,"1,825",475,62.8,55,N
252,RD,0.26,E,VVS1,VG,"1,848",481,60.9,61,N
253,RD,0.26,H,SI2,VG,"1,100",286,60.7,59,F
254,RD,0.26,D,VVS2,VG,"1,835",477,63.3,56,N
255,RD,0.26,E,VS2,VG,"1,177",306,58.5,60,N
256,RD,0.26,D,VVS2,VG,"1,751",455,60.8,58,N
257,RD,0.26,E,SI1,VG,"1,430",372,61.3,62,F
258,RD,0.27,E,VS1,VG,"2,413",652,60.1,59,N
259,RD,0.27,L,VS2,VG,"1,128",305,63.4,57,F
260,RD,0.27,E,IF,VG,"2,330",629,63.7,57,N
261,RD,0.27,D,VVS1,VG,"1,812",489,63.2,54,N
262,RD,0.27,D,VVS1,VG,"1,862",503,58.5,61,N
263,RD,0.27,D,IF,VG,"2,169",586,63.3,56,N
264,RD,0.27,E,VVS1,VG,"1,876",506,63.6,57,N
265,RD,0.27,F,VVS2,VG,"1,334",360,60.4,55,N
266,RD,0.27,E,VVS2,VG,"1,387",375,60.8,56,N
267,RD,0.27,E,VS1,VG,"1,395",377,58.7,65,F
268,RD,0.27,I,SI1,VG,"1,238",334,63.4,59,N
269,RD,0.27,F,I1,VG,805,217,64,59,N
270,RD,0.27,G,VS1,VG,"1,498",405,60.5,55,N
271,RD,0.27,G,SI2,VG,"1,100",297,58.1,62,N
272,RD,0.27,L,VVS2,VG,"1,071",289,62.8,55,N
273,RD,0.27,D,VVS2,VG,"1,836",496,62,57,N
274,RD,0.27,D,VVS2,VG,"1,751",473,62.1,58,N
275,RD,0.27,D,VS1,VG,"1,730",467,61.4,61,F
276,RD,0.27,H,SI2,VG,"1,406",380,62.7,57,N
277,RD,0.28,J,SI2,VG,575,161,,,
278,RD,0.28,H,I2,VG,946,265,59.1,58,N
279,RD,0.28,J,VVS1,VG,"1,100",308,58.4,62,F
280,RD,0.28,G,VS1,VG,"1,323",370,60.9,61,F
281,RD,0.28,G,VS2,VG,"1,225",343,59.4,60,N
282,RD,0.28,G,VVS1,VG,"2,050",574,62.6,59,N
283,RD,0.28,E,VVS2,VG,"2,100",588,62.5,60,N
284,RD,0.28,K,SI1,VG,897,251,60.1,60,F
285,RD,0.28,K,VS2,VG,"1,056",296,63.2,57,N
286,RD,0.29,G,VS2,VG,"1,350",392,57.9,64,N
287,RD,0.29,J,VS2,VG,"1,379",400,61.1,58,F
288,RD,0.29,G,VS2,VG,"1,580",458,61.5,61,F
289,RD,0.29,E,VS1,VG,"1,535",445,60,60,N
290,RD,0.29,E,VVS1,VG,"1,812",525,58.6,60,N
291,RD,0.29,F,VS2,VG,"1,767",512,59.4,60,F
292,RD,0.29,H,VVS1,VG,"1,530",444,63.3,57,N
293,RD,0.29,H,SI2,VG,875,254,62,59,N
294,RD,0.29,J,VVS1,VG,"1,111",322,61.2,58,N
295,RD,0.29,G,VS2,VG,"2,068",600,61.8,60,N
296,RD,0.29,F,VS2,VG,"1,473",427,56.3,64,N
297,RD,0.29,J,VS2,VG,793,230,,,
298,RD,0.29,G,VS2,VG,"1,240",360,59.9,63,N
299,RD,0.29,L,VVS2,VG,"1,102",320,60.8,58,F
300,RD,0.29,J,SI1,VG,"1,020",296,57.3,62,N
301,RD,0.29,D,SI1,VG,"1,339",388,62,59,N
302,RD,0.29,E,VS2,VG,"1,485",431,57.7,62,N
303,RD,0.29,H,VVS2,VG,"1,404",407,63.6,56,N
304,RD,0.29,F,SI1,VG,"1,200",348,62.5,57,N
305,RD,0.29,L,VS2,VG,940,273,62.5,57,F
306,RD,0.29,H,VS1,VG,"1,526",442,64.3,56,N
307,RD,0.29,H,SI2,VG,873,253,63,56,N
308,RD,0.29,J,VS1,VG,"1,209",351,61.6,60,N
309,RD,0.29,F,VVS2,VG,"1,500",435,56.7,65,N
310,RD,0.29,F,VS2,VG,"1,500",435,57.9,64,F
311,RD,0.3,I,VVS2,VG,"1,242",373,58.2,61,N
312,RD,0.3,E,SI1,VG,"1,760",528,60.3,64,N
313,RD,0.3,E,SI1,VG,"1,760",528,62.5,58,N
314,RD,0.3,E,SI1,VG,"1,853",556,62.9,58,N
315,RD,0.3,E,SI1,VG,"1,853",556,63,57,N
316,RD,0.3,K,VS2,VG,"1,373",412,63.1,55,N
317,RD,0.3,E,SI1,VG,"1,853",556,62.1,60,N
318,RD,0.3,E,SI1,VG,"1,737",521,62.8,59,F
319,RD,0.3,E,SI2,VG,"1,615",484,62.6,61,N
320,RD,0.3,E,SI1,VG,"1,853",556,62.2,61,N
321,RD,0.3,J,VVS1,VG,"1,689",507,60.1,64,F
322,RD,0.3,E,SI1,VG,"1,853",556,61.5,63,N
323,RD,0.3,E,SI1,VG,"1,737",521,63,60,N
324,RD,0.3,E,SI1,VG,"1,737",521,61.1,62,N
325,RD,0.3,E,SI1,VG,"1,760",528,63.4,59,N
326,RD,0.3,F,SI2,VG,"1,080",324,62.6,53,N
327,RD,0.3,L,VVS2,VG,792,238,64,57,F
328,RD,0.3,L,VVS2,VG,792,238,62.9,57,F
329,RD,0.3,J,SI1,VG,936,281,64.4,56,F
330,RD,0.3,E,SI1,VG,"1,260",378,63.2,55,N
331,RD,0.3,D,SI2,VG,"1,190",357,63.4,57,N
332,RD,0.3,F,SI2,VG,"1,095",328,61.2,59,N
333,RD,0.3,G,VVS2,VG,"1,491",447,59.6,63,F
334,RD,0.3,G,SI1,VG,"1,152",346,64.6,54,N
335,RD,0.3,I,VVS1,VG,"1,273",382,61.3,62,F
336,RD,0.3,H,VS2,VG,"1,224",367,64,60,F
337,RD,0.3,F,SI1,VG,"1,224",367,62.4,56,N
338,RD,0.3,J,VS2,VG,"1,078",323,64.3,55,F
339,RD,0.3,F,VS2,VG,"1,368",410,64.2,59,F
340,RD,0.3,E,I1,VG,"1,078",323,63.3,57,N
341,RD,0.3,D,I1,VG,"1,125",338,64,59,N
342,RD,0.3,H,VS2,VG,"1,530",459,63.9,59,F
343,RD,0.3,H,VS2,VG,"1,530",459,64.2,58,F
344,RD,0.3,H,VS2,VG,"1,530",459,64.4,57,F
345,RD,0.3,H,VS2,VG,"1,530",459,64,59,F
346,RD,0.3,E,SI1,VG,"1,260",378,63.4,58,N
347,RD,0.3,D,SI1,VG,"1,311",393,63.6,57,N
348,RD,0.3,D,SI1,VG,"1,349",405,62.7,58,N
349,RD,0.3,E,SI1,VG,"1,242",373,63.7,56,N
350,RD,0.3,E,SI1,VG,"1,296",389,60.1,59,N
351,RD,0.3,I,VS2,VG,"1,168",350,64.6,57,N
352,RD,0.3,G,SI2,VG,"1,092",328,64.3,56,N
353,RD,0.3,G,SI2,VG,"1,092",328,62.6,56,F
354,RD,0.3,G,SI2,VG,"1,050",315,61,57,F
355,RD,0.3,J,VVS1,VG,897,269,61.4,59,N
356,RD,0.3,J,SI1,VG,949,285,60.5,62,F
357,RD,0.3,G,VS1,VG,"1,420",426,62,61,F
358,RD,0.3,I,VS1,VG,"1,224",367,62.4,61,N
359,RD,0.3,I,VS1,VG,"1,207",362,64.2,56,F
360,RD,0.3,J,SI1,VG,653,196,63.7,57,N
361,RD,0.3,J,VVS2,VG,872,262,62.9,58,N
362,RD,0.3,J,SI1,VG,780,234,60.9,62,N
363,RD,0.3,J,SI1,VG,715,214,64.2,60,N
364,RD,0.3,J,SI1,VG,790,237,63.5,59,N
365,RD,0.3,J,SI1,VG,692,208,61.7,55,N
366,RD,0.3,J,VS1,VG,"1,035",310,64.1,56,N
367,RD,0.3,J,VS1,VG,"1,035",310,63.2,55,F
368,RD,0.3,H,VS1,VG,"1,311",393,64.3,57,F
369,RD,0.3,D,SI2,VG,"1,190",357,64.6,56,N
370,RD,0.3,E,SI2,VG,"1,104",331,62.2,56,N
371,RD,0.3,D,SI2,VG,"1,207",362,63,56,N
372,RD,0.3,E,SI2,VG,"1,152",346,62.9,56,N
373,RD,0.3,E,SI2,VG,"1,152",346,62.6,56,N
374,RD,0.3,J,VVS2,VG,884,265,64.2,57,N
375,RD,0.3,J,SI1,VG,783,235,64.5,58,N
376,RD,0.3,J,SI1,VG,760,228,64.1,56,N
377,RD,0.3,I,VS2,VG,"1,280",384,57.4,66,F
378,RD,0.3,E,I1,VG,"1,078",323,58.8,63,N
379,RD,0.3,J,VS2,VG,"1,078",323,64.6,56,F
380,RD,0.3,J,VS2,VG,"1,064",319,64.2,56,F
381,RD,0.3,D,VS2,VG,"1,848",554,62.2,61,N
382,RD,0.3,D,SI1,VG,"1,254",376,60.9,60,F
383,RD,0.3,D,SI2,VG,"1,190",357,63.9,60,N
384,RD,0.3,F,SI2,VG,"1,065",320,61.9,56,N
385,RD,0.3,E,SI2,VG,"1,120",336,61.7,59,F
386,RD,0.3,F,SI1,VG,"1,224",367,62.3,57,N
387,RD,0.3,J,VS2,VG,"1,078",323,64,56,F
388,RD,0.3,F,SI2,VG,"1,185",356,63.1,55,N
389,RD,0.3,D,VS1,VG,"1,584",475,59.7,61,N
390,RD,0.3,F,SI2,VG,"1,065",320,63,56,F
391,RD,0.3,G,VS2,VG,"1,332",400,64,58,F
392,RD,0.3,I,VS1,VG,"1,190",357,58.3,61,N
393,RD,0.3,F,SI2,VG,"1,110",333,62,59,N
394,RD,0.3,H,VS1,VG,"1,444",433,63,57,F
395,RD,0.3,F,SI2,VG,"1,170",351,63.6,56,F
396,RD,0.3,I,VS2,VG,"1,184",355,61.8,58,F
397,RD,0.3,I,VS2,VG,"1,184",355,64.6,56,N
398,RD,0.3,E,SI1,VG,"1,242",373,62.5,56,N
399,RD,0.3,D,SI1,VG,"1,368",410,61,61,F
400,RD,0.3,J,VS1,VG,975,292,64,58,F
401,RD,0.3,J,VS1,VG,975,292,62.8,58,F
402,RD,0.3,J,VS1,VG,990,297,58.7,61,F
403,RD,0.3,F,I1,VG,936,281,60.4,56,N
404,RD,0.3,I,SI1,VG,"1,008",302,63.4,54,F
405,RD,0.3,F,VS2,VG,"1,330",399,63,59,N
406,RD,0.3,G,VVS2,VG,"1,512",454,62.8,61,F
407,RD,0.3,E,SI2,VG,"1,120",336,63.4,60,N
408,RD,0.3,F,SI1,VG,"1,224",367,62.4,59,F
409,RD,0.3,J,VS2,VG,"1,078",323,60.3,60,N
410,RD,0.3,J,VS1,VG,975,292,64.4,58,F
411,RD,0.3,J,VS1,VG,"1,035",310,61.6,57,F
412,RD,0.3,E,I1,VG,"1,064",319,61.3,59,N
413,RD,0.3,I,SI2,VG,912,274,64.1,56,N
414,RD,0.3,J,VS1,VG,975,292,58.8,60,F
415,RD,0.3,J,VS2,VG,994,298,64.3,58,F
416,RD,0.3,D,VS2,VG,"1,575",472,59,62,N
417,RD,0.3,E,VS2,VG,"1,600",480,57.6,60,N
418,RD,0.3,J,VVS1,VG,"1,275",382,62.8,58,N
419,RD,0.3,M,VS1,VG,675,202,60.4,61,F
420,RD,0.3,M,VS1,VG,675,202,62,60,N
421,RD,0.3,M,VS1,VG,675,202,59.6,61,F
422,RD,0.3,M,VVS2,VG,750,225,63.3,59,F
423,RD,0.3,M,VVS2,VG,750,225,61.6,55,F
424,RD,0.3,M,VVS2,VG,750,225,58.9,63,F
425,RD,0.3,M,VVS2,VG,750,225,62.4,59,N
426,RD,0.3,M,VVS2,VG,750,225,59.9,56,F
427,RD,0.3,M,VVS2,VG,750,225,62.7,57,F
