,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
0,AS,3.02,H,IF,,"11,760","35,515"
1,AS,3.02,J,SI2,,"7,956","24,027"
2,AS,3.02,I,SI2,,"9,120","27,542"
3,AS,3.02,G,VS1,,"13,500","40,770"
4,AS,3.02,H,VS1,,"13,000","39,260"
5,AS,3.02,I,VS1,,"11,220","33,884"
6,AS,3.02,F,VS1,EX,"13,750","41,525"
7,AS,3.02,D,SI1,,"11,500","34,730"
8,AS,3.02,G,VS1,,"15,300","46,206"
9,AS,3.02,H,VVS1,,"9,500","28,690"
10,AS,3.02,I,VVS2,,"9,650","29,142"
11,AS,3.02,I,SI2,,"7,350","22,197"
12,AS,3.02,F,VS2,ID,"12,800","38,656"
13,AS,3.02,D,VVS1,,"14,600","44,092"
14,AS,3.02,I,VS1,,"9,600","28,992"
15,AS,3.02,H,VS2,ID,"8,533","25,770"
16,AS,3.02,J,VS2,,"7,018","21,194"
17,AS,3.02,I,VS1,,"10,506","31,728"
18,AS,3.02,J,VVS2,,"8,304","25,078"
19,AS,3.02,F,VS1,EX,"14,250","43,035"
20,AS,3.02,H,IF,VG,"12,495","37,735"
21,AS,3.02,G,IF,,"18,600","56,172"
22,AS,3.02,H,VS1,,"15,000","45,300"
23,AS,3.02,H,VVS1,,"14,490","43,760"
24,AS,3.03,I,VS1,EX,"10,200","30,906"
25,AS,3.03,G,VVS1,,"18,700","56,661"
26,AS,3.03,H,SI1,,"9,280","28,118"
27,AS,3.03,I,VVS1,,"12,350","37,420"
28,AS,3.03,J,VVS2,,"9,506","28,804"
29,AS,3.03,I,VS2,,"9,915","30,044"
30,AS,3.03,H,SI1,,"11,840","35,875"
31,AS,3.03,E,VS2,,"12,985","39,345"
32,AS,3.03,H,VVS2,,"10,900","33,027"
33,AS,3.03,E,VS2,,"11,650","35,300"
34,AS,3.03,I,VVS2,,"9,054","27,434"
35,AS,3.03,J,VS2,,"7,502","22,731"
36,AS,3.03,E,SI1,,"9,245","28,012"
37,AS,3.03,I,VS2,,"10,230","30,997"
38,AS,3.03,I,IF,,"10,400","31,512"
39,AS,3.04,H,VS2,,"12,000","36,480"
40,AS,3.04,D,VS1,,"15,105","45,919"
41,AS,3.04,J,VS1,,"8,470","25,750"
42,AS,3.04,H,VVS2,,"11,825","35,948"
43,AS,3.04,G,VS2,VG,"11,070","33,653"
44,AS,3.04,H,VVS1,,"11,200","34,048"
45,AS,3.04,G,VS2,,"10,250","31,160"
46,AS,3.04,G,VVS2,,"17,250","52,440"
47,AS,3.04,G,VS2,,"12,095","36,769"
48,AS,3.05,D,VS1,,"21,350","65,118"
49,AS,3.05,G,SI2,,"8,628","26,314"
50,AS,3.05,E,SI1,,"9,804","29,902"
51,AS,3.05,J,VVS1,,"9,928","30,280"
52,AS,3.05,H,VVS2,,"13,330","40,656"
53,AS,3.05,G,VS2,,"13,940","42,517"
54,AS,3.06,H,IF,,"11,515","35,236"
55,AS,3.06,I,VS2,,"10,075","30,830"
56,AS,3.07,G,VVS2,,"16,400","50,348"
57,AS,3.07,G,VVS2,,"12,500","38,375"
58,AS,3.07,I,VS1,,"12,750","39,142"
59,AS,3.07,I,VS1,,"12,750","39,142"
60,AS,3.07,J,VS1,,"9,432","28,956"
61,AS,3.08,I,VVS1,,"13,110","40,379"
62,AS,3.08,I,VS2,,"8,680","26,734"
63,AS,3.08,G,VS2,,"8,500","26,180"
64,AS,3.08,J,VS2,,"7,381","22,733"
65,AS,3.08,D,VS2,,"14,523","44,731"
66,AS,3.08,J,IF,EX,"8,268","25,465"
67,AS,3.09,I,IF,,"12,400","38,316"
68,AS,3.09,E,SI1,,"11,180","34,546"
69,AS,3.09,J,SI1,,"8,436","26,067"
70,AS,3.09,G,SI2,,"7,504","23,187"
71,AS,3.09,E,VS2,ID,"8,986","27,767"
72,AS,3.09,G,VS2,,"12,095","37,374"
73,AS,3.10,H,IF,,"11,760","36,456"
