,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
7290,OV,0.31,D,VVS2,,"1,898",588,62.9,59,N
7291,OV,0.31,D,VVS1,,"1,969",610,62.4,63,N
7292,OV,0.31,D,SI2,,"1,189",369,62,60,N
7293,OV,0.31,D,VS1,,"1,727",535,62.1,61,N
7294,OV,0.31,E,SI1,,"1,052",326,63.1,58,N
7295,OV,0.31,E,VVS2,,"1,622",503,62.9,62,N
7296,OV,0.31,E,VVS1,,"1,690",524,64.2,61,N
7297,OV,0.31,E,VVS2,,"1,622",503,62.8,61,N
7298,OV,0.31,E,VS1,,"1,600",496,62.4,61,N
7299,OV,0.31,E,VVS2,,"1,722",534,62.2,56,N
7300,OV,0.31,E,VS1,,"1,545",479,63.9,59,N
7301,OV,0.31,E,VS1,,"1,625",504,64.2,58,N
7302,OV,0.31,E,VVS1,,"1,777",551,62.8,59,N
7303,OV,0.31,E,VVS2,,"1,743",540,59.6,60,N
7304,OV,0.31,E,VS1,,"1,570",487,63.3,56,N
7305,OV,0.31,E,VS1,,"1,620",502,61.1,61,N
7306,OV,0.31,E,VS1,,"1,670",518,61.4,56,N
7307,OV,0.31,E,VS1,,"1,620",502,63,57,N
7308,OV,0.31,E,VS1,,"1,670",518,61.8,61,N
7309,OV,0.31,E,VS1,,"1,670",518,61.3,61,N
7310,OV,0.31,E,VVS2,,"1,596",495,64.2,59,N
7311,OV,0.31,E,VS1,,"1,595",494,60.9,61,N
7312,OV,0.31,E,VS2,,"1,444",448,60.7,62,N
7313,OV,0.31,E,VVS2,,"1,685",522,61.4,60,N
7314,OV,0.31,E,VVS1,,"1,650",512,62.1,62,N
7315,OV,0.31,E,VS1,,"1,670",518,60.8,59,N
7316,OV,0.31,E,VVS2,,"1,685",522,62.8,59,N
7317,OV,0.31,E,VVS2,,"1,743",540,61.7,60,N
7318,OV,0.31,E,SI1,,"1,244",386,62.9,60,N
7319,OV,0.31,E,SI1,,"1,144",355,64.1,58,N
7320,OV,0.31,E,VVS1,,"1,610",499,62.5,57,N
7321,OV,0.31,E,VS1,,"1,600",496,62.9,60,N
7322,OV,0.31,E,VS1,,"1,610",499,62.5,59,N
7323,OV,0.31,E,VVS1,,"1,777",551,60.2,61,N
7324,OV,0.31,E,VS1,,"1,625",504,62.9,62,N
7325,OV,0.31,E,VVS2,,"1,743",540,62.3,58,N
7326,OV,0.31,E,VS1,,"1,670",518,62.6,61,N
7327,OV,0.31,E,VVS2,,"1,675",519,62.6,60,N
7328,OV,0.31,E,VS1,,"1,665",516,61.9,59,N
7329,OV,0.31,E,VS1,,"1,650",512,63.1,62,N
7330,OV,0.31,E,VVS2,,"1,712",531,61.8,60,N
7331,OV,0.31,E,VVS2,,"1,706",529,62.4,60,N
7332,OV,0.31,E,SI1,,"1,172",363,62.5,60,N
7333,OV,0.31,E,VS1,,"1,500",465,61.1,58,N
7334,OV,0.31,E,VS1,,"1,595",494,63,62,N
7335,OV,0.31,E,SI1,,"1,196",371,62.3,61,N
7336,OV,0.31,E,VVS2,,"1,706",529,62.5,61,N
7337,OV,0.31,E,VVS2,,"1,748",542,61,61,N
7338,OV,0.31,E,VS1,,"1,675",519,62.6,59,N
7339,OV,0.31,E,VS1,,"1,685",522,60.5,64,N
7340,OV,0.31,E,VS1,,"1,660",515,62.5,62,N
7341,OV,0.31,E,VVS2,,"1,806",560,60.3,65,N
7342,OV,0.31,E,VVS1,,"1,782",553,62.2,62,N
7343,OV,0.31,E,VS1,,"1,660",515,63.5,61,N
7344,OV,0.31,E,VS1,,"1,635",507,63.2,62,N
7345,OV,0.31,E,VS1,,"1,635",507,62.9,60,N
7346,OV,0.31,E,VVS2,,"1,806",560,61.9,61,N
7347,OV,0.31,E,VS1,,"1,625",504,60.6,61,N
7348,OV,0.31,E,VVS2,,"1,727",535,62.2,59,N
7349,OV,0.31,E,VVS1,,"1,782",553,62.8,60,N
7350,OV,0.31,E,VS1,,"1,545",479,63,58,N
7351,OV,0.31,E,VVS2,,"1,796",557,62.5,58,N
7352,OV,0.31,E,SI1,,"1,260",391,61.1,63,N
7353,OV,0.31,E,VVS2,,"1,806",560,62.8,63,N
7354,OV,0.31,E,VS1,,"1,570",487,62.1,62,N
7355,OV,0.31,E,VVS1,,"1,811",561,62.7,57,N
7356,OV,0.31,E,SI1,,"1,244",386,63,59,N
7357,OV,0.31,E,VS1,,"1,625",504,63,60,N
7358,OV,0.31,E,VVS1,,"1,794",556,64.8,61,N
7359,OV,0.31,E,VVS1,,"1,892",586,60.2,61,N
7360,OV,0.31,E,VS1,,"1,725",535,63.5,61,N
7361,OV,0.31,E,VS1,,"1,505",467,63.1,57,N
7362,OV,0.31,E,VVS2,,"1,727",535,62.6,60,N
7363,OV,0.31,E,VVS2,,"1,838",570,61.8,62,N
7364,OV,0.31,E,VVS2,,"1,754",544,63.3,58,N
7365,OV,0.31,E,VS1,,"1,615",501,63.4,61,N
7366,OV,0.31,E,VVS2,,"1,727",535,63.5,60,N
7367,OV,0.31,E,VVS1,,"1,938",601,58.2,65,N
7368,OV,0.31,E,VS1,,"1,590",493,61.2,57,N
7369,OV,0.31,E,VVS2,,"1,727",535,63,62,N
7370,OV,0.31,E,VS1,,"1,625",504,63.3,59,N
7371,OV,0.31,E,VS1,,"1,785",553,63.3,61,N
7372,OV,0.31,E,VVS2,,"1,806",560,63.2,64,N
7373,OV,0.31,E,VS1,,"1,660",515,62.6,57,N
7374,OV,0.31,E,VVS2,,"1,785",553,62.3,62,N
7375,OV,0.31,E,VS1,,"1,635",507,62.2,65,N
7376,OV,0.31,E,VS1,,"1,650",512,63.5,60,N
7377,OV,0.31,E,VVS1,,"1,869",579,62.5,62,N
7378,OV,0.31,E,VVS2,,"1,764",547,64.5,60,N
7379,OV,0.31,E,VVS1,,"1,869",579,62.8,57,N
7380,OV,0.31,E,VS1,,"1,645",510,62.9,61,N
7381,OV,0.31,E,VVS2,,"1,806",560,62.9,62,N
7382,OV,0.31,E,VS2,,"1,584",491,60.3,63,N
7383,OV,0.31,E,VS1,,"1,695",525,62,56,N
7384,OV,0.31,E,VVS2,,"1,801",558,62.2,61,N
7385,OV,0.31,E,VS1,,"1,640",508,63.5,61,N
7386,OV,0.31,E,VVS2,,"1,806",560,61.1,63,N
7387,OV,0.31,E,VS1,,"1,590",493,63.6,62,N
7388,OV,0.31,E,VVS2,,"1,801",558,60.8,60,N
7389,OV,0.31,F,VS1,,"1,430",443,62.5,60,N
7390,OV,0.31,F,VS1,,"1,492",462,64.6,61,N
7391,OV,0.31,F,VVS2,,"1,595",494,63.7,64,N
7392,OV,0.31,F,VVS2,,"1,670",518,62.6,58,N
7393,OV,0.31,F,VVS2,,"1,670",518,63,62,N
7394,OV,0.31,F,IF,,"1,570",487,62.5,62,N
7395,OV,0.31,F,VS2,,"1,466",455,63.4,58,N
7396,OV,0.31,F,SI1,,"1,102",342,61.2,59,N
7397,OV,0.31,F,VS1,,"1,586",492,62.8,61,N
7398,OV,0.31,F,VVS2,,"1,680",521,62.1,58,N
7399,OV,0.31,F,VS1,,"1,586",492,62.3,58,N
7400,OV,0.31,F,VS1,,"1,558",483,61.2,61,N
7401,OV,0.31,F,VS1,,"1,586",492,60.7,60,N
7402,OV,0.31,F,VS1,,"1,558",483,61.8,59,N
7403,OV,0.31,F,VVS2,,"1,640",508,62.7,57,N
7404,OV,0.31,F,VVS2,,"1,715",532,61.4,61,N
7405,OV,0.31,F,VS1,,"1,534",476,60.3,61,N
7406,OV,0.31,F,VS1,,"1,534",476,65.3,63,N
7407,OV,0.31,F,VVS2,,"1,710",530,62.6,60,N
7408,OV,0.31,F,VS1,,"1,534",476,62.1,60,N
7409,OV,0.31,F,VS2,,"1,581",490,62.6,61,N
7410,OV,0.31,F,VVS2,,"1,705",529,63.1,59,N
7411,OV,0.31,F,VS1,,"1,525",473,61.8,57,N
7412,OV,0.31,F,VS1,,"1,577",489,62.9,62,N
7413,OV,0.31,F,VS1,,"1,577",489,63.2,58,N
7414,OV,0.31,F,VS1,,"1,610",499,63.1,57,N
7415,OV,0.31,F,VS1,,"1,368",424,62.9,58,N
7416,OV,0.31,F,VS1,,"1,544",479,62.9,62,N
7417,OV,0.31,F,VVS2,,"1,730",536,62.8,62,N
7418,OV,0.31,F,VS1,,"1,615",501,62.4,63,N
7419,OV,0.31,F,VVS2,,"1,715",532,62.8,58,N
7420,OV,0.31,F,VVS2,,"1,680",521,61.2,65,N
7421,OV,0.31,F,IF,,"1,765",547,63.1,61,N
7422,OV,0.31,F,VVS2,,"1,640",508,64.7,61,N
7423,OV,0.31,F,VS1,,"1,615",501,62.3,64,N
7424,OV,0.31,F,VVS2,,"1,645",510,63.2,61,N
7425,OV,0.31,F,VS1,,"1,615",501,63,58,N
7426,OV,0.31,F,VVS1,,"1,628",505,61.4,60,N
7427,OV,0.31,F,VVS1,,"1,628",505,63.1,58,N
7428,OV,0.31,F,VS1,,"1,582",490,63.3,61,N
7429,OV,0.31,F,VVS2,,"1,620",502,59.6,65,N
7430,OV,0.31,F,VS1,,"1,548",480,64.4,60,N
7431,OV,0.31,F,VVS2,,"1,715",532,63.1,64,N
7432,OV,0.31,F,VVS2,,"1,680",521,62.6,61,N
7433,OV,0.31,F,VS1,,"1,624",504,63.5,61,N
7434,OV,0.31,F,VVS2,,"1,680",521,62.3,62,N
7435,OV,0.31,F,VS1,,"1,620",502,62.4,58,N
7436,OV,0.31,F,VS1,,"1,510",468,63,61,N
7437,OV,0.31,G,VS1,,"1,422",441,59.8,64,N
7438,OV,0.31,G,SI1,,"1,124",348,59.7,62,N
7439,OV,0.31,G,VS1,,"1,539",477,62.8,61,N
7440,OV,0.31,G,SI1,,"1,162",360,64.1,60,N
7441,OV,0.31,G,VS1,,"1,458",452,63.5,63,N
7442,OV,0.31,G,IF,,"1,664",516,63.4,61,N
7443,OV,0.31,G,VS1,,"1,314",407,60.8,60,N
7444,OV,0.31,G,SI1,,"1,214",376,62.8,58,N
7445,OV,0.31,G,SI1,,"1,169",362,63.3,59,N
7446,OV,0.31,G,VVS1,,"1,515",470,62.6,61,N
7447,OV,0.31,G,VS1,,"1,462",453,61.1,61,N
7448,OV,0.31,G,SI1,,"1,225",380,62.9,60,N
7449,OV,0.31,G,SI1,,"1,116",346,64.1,60,N
7450,OV,0.31,G,SI1,,"1,138",353,63.5,57,N
7451,OV,0.31,G,IF,,"1,564",485,62.9,62,N
7452,OV,0.31,G,VS1,,"1,570",487,63.8,63,N
7453,OV,0.31,G,VS2,,"1,464",454,62.5,61,N
7454,OV,0.31,G,VS1,,"1,476",458,63.4,60,N
7455,OV,0.31,G,VVS2,,"1,406",436,61,62,N
7456,OV,0.31,H,SI1,,"1,154",358,62.6,61,N
7457,OV,0.31,H,VVS2,,"1,262",391,62.7,59,N
7458,OV,0.31,H,VVS1,,"1,336",414,62.2,62,N
7459,OV,0.31,H,SI1,,"1,017",315,61,61,N
7460,OV,0.31,H,VS2,,"1,180",366,62.3,60,N
7461,OV,0.31,H,SI1,,"1,180",366,61.7,59,N
7462,OV,0.31,H,VVS2,,"1,322",410,60.7,64,N
7463,OV,0.31,H,VVS1,,"1,444",448,63.1,61,N
7464,OV,0.31,H,SI1,,"1,202",373,62.8,61,N
7465,OV,0.31,I,VS2,,"1,104",342,62.6,60,N
7466,OV,0.31,I,VVS2,,"1,114",345,60.3,61,N
7467,OV,0.31,I,VVS1,,"1,108",343,63.4,64,N
7468,OV,0.31,I,VS1,,956,296,63.2,63,N
7469,OV,0.31,I,SI1,,996,309,63,57,N
7470,OV,0.31,H,VS2,,"1,043",323,60.6,56,N
7471,OV,0.31,E,VVS2,,"1,537",476,58.6,60,N
7472,OV,0.31,G,VVS1,EX,"1,395",432,58.5,62,N
7473,OV,0.31,D,VVS1,,"1,969",610,63.8,63,N
7474,OV,0.31,D,VS1,,"1,754",544,63,63,N
7475,OV,0.31,D,VS1,,"1,806",560,62.7,59,N
7476,OV,0.31,D,VS2,,"1,606",498,63.3,62,N
7477,OV,0.31,D,VS2,,"1,629",505,61.7,58,N
7478,OV,0.31,D,VS1,,"1,727",535,63.5,60,N
7479,OV,0.31,D,VS1,,"1,885",584,62.2,59,N
7480,OV,0.31,D,VVS2,,"1,863",578,63.5,62,N
7481,OV,0.31,D,VVS1,,"1,931",599,62.1,58,N
7482,OV,0.31,E,VS2,,"1,552",481,63.3,58,N
7483,OV,0.31,E,VVS1,,"1,874",581,60.9,63,N
7484,OV,0.31,I,VS2,EX,"1,200",372,58.6,56,N
7485,OV,0.31,D,VS1,,"1,759",545,63.4,60,N
7486,OV,0.31,D,VS1,,"1,717",532,58.7,62,N
7487,OV,0.31,D,VVS2,,"1,926",597,62.7,61,N
7488,OV,0.31,D,VS1,,"1,727",535,59,64,N
7489,OV,0.31,D,VS1,,"1,806",560,63.4,60,N
7490,OV,0.31,D,VVS1,,"1,969",610,63.6,59,N
7491,OV,0.31,D,VS2,,"1,672",518,61.7,63,N
7492,OV,0.31,D,VVS2,,"1,926",597,63,63,N
7493,OV,0.31,D,IF,,"2,095",650,62.8,60,N
7494,OV,0.31,D,IF,,"2,218",688,62.3,59,N
7495,OV,0.31,D,VS1,,"1,743",540,61.7,61,N
7496,OV,0.31,D,SI1,,"1,266",393,61.9,59,N
7497,OV,0.31,E,IF,,"1,888",585,63.2,60,N
7498,OV,0.31,E,VS1,,"1,625",504,62.7,59,N
7499,OV,0.31,E,SI1,,"1,340",415,62.6,61,N
7500,OV,0.31,E,VVS1,,"1,874",581,61.5,58,N
7501,OV,0.31,E,SI1,,"1,344",417,64.7,61,N
7502,OV,0.31,E,SI1,,"1,332",413,63.4,61,N
7503,OV,0.31,E,VS2,,"1,462",453,61.4,61,N
7504,OV,0.31,F,VVS2,,"1,715",532,63.2,62,N
7505,OV,0.31,F,VS1,,"1,662",515,63.2,61,N
7506,OV,0.31,F,VVS2,,"1,750",542,63.4,62,N
7507,OV,0.31,F,VS1,,"1,629",505,60.4,62,N
7508,OV,0.31,F,VS1,,"1,596",495,63.2,60,N
7509,OV,0.31,F,VS2,,"1,543",478,62.6,61,N
7510,OV,0.31,F,SI1,,"1,335",414,63,61,N
7511,OV,0.31,G,VS2,,"1,456",451,63.4,61,N
7512,OV,0.31,G,VVS1,,"1,530",474,61.1,66,N
7513,OV,0.31,G,SI1,,"1,284",398,63.4,63,N
7514,OV,0.31,I,VS1,,"1,144",355,63.5,60,N
7515,OV,0.31,E,VVS1,,"1,834",569,60.9,58,N
7516,OV,0.31,F,VS1,,"1,596",495,62.2,58,N
7517,OV,0.31,G,VS2,,"1,580",490,62.1,57,N
7518,OV,0.31,D,VS1,,"1,769",548,62.1,62,N
7519,OV,0.31,D,VS1,,"1,869",579,60.9,62,N
7520,OV,0.31,E,VVS1,,"1,857",576,63.5,60,N
7521,OV,0.31,E,VS2,,"1,598",495,63.2,66,N
7522,OV,0.31,D,VS1,,"1,769",548,63.3,59,N
7523,OV,0.31,D,VS2,,"1,596",495,60.9,61,N
7524,OV,0.31,D,VVS1,,"2,075",643,61.3,62,N
7525,OV,0.31,E,VS2,,"1,526",473,62.9,63,N
7526,OV,0.31,E,VS1,,"1,710",530,61.4,61,N
7527,OV,0.31,E,VS2,,"1,566",485,63,62,N
7528,OV,0.31,E,VS1,,"1,540",477,62,61,N
7529,OV,0.31,E,VS1,,"1,550",480,62.5,60,N
7530,OV,0.31,F,SI1,,"1,298",402,63.4,60,N
7531,OV,0.31,F,VS1,,"1,501",465,63.4,56,N
7532,OV,0.31,G,VS2,,"1,432",444,59.2,63,N
7533,OV,0.31,H,SI1,,"1,242",385,61,61,N
7534,OV,0.31,I,SI1,,"1,056",327,62.6,58,N
7535,OV,0.31,I,VS1,,"1,021",317,62.1,57,FB
7536,OV,0.31,D,SI1,,"1,373",426,61.2,60,N
7537,OV,0.31,D,VS2,,"1,629",505,63,60,N
7538,OV,0.31,D,SI1,,"1,402",435,61.1,63,N
7539,OV,0.31,E,SI1,,"1,332",413,61.7,61,N
7540,OV,0.31,F,VVS2,,"1,655",513,63.2,60,N
7541,OV,0.31,F,IF,,"1,765",547,62.3,59,N
7542,OV,0.31,F,VS2,,"1,526",473,62.5,58,N
7543,OV,0.31,F,SI1,,"1,282",398,62.9,61,N
7544,OV,0.31,F,VVS1,,"1,701",527,61.6,60,N
7545,OV,0.31,F,VVS1,,"1,732",537,63.4,59,N
7546,OV,0.31,G,VVS1,,"1,530",474,62.6,60,N
7547,OV,0.31,G,VS2,,"1,432",444,62.3,62,N
7548,OV,0.31,G,VVS1,,"1,530",474,61.9,62,N
7549,OV,0.31,H,VVS2,,"1,360",422,63.4,62,N
7550,OV,0.31,E,SI2,EX,"1,114",345,61.9,61,N
7551,OV,0.31,E,VS1,EX,"1,530",474,59.4,60,N
7552,OV,0.31,G,VS2,,"1,460",453,63.4,62,N
7553,OV,0.31,G,VS2,,"1,404",435,63.4,62,N
7554,OV,0.31,G,VS2,,"1,432",444,63.1,59,N
7555,OV,0.31,G,IF,,"1,575",488,62.3,62,N
7556,OV,0.31,I,VS1,,"1,110",344,64.5,61,N
7557,OV,0.31,I,VS1,,"1,169",362,61.7,61,N
7558,OV,0.31,D,VS1,,"1,769",548,62.1,58,N
7559,OV,0.31,D,SI1,,"1,368",424,63.1,63,N
7560,OV,0.31,D,VS1,,"1,732",537,63.4,62,N
7561,OV,0.31,E,VS1,,"1,490",462,63.7,61,N
7562,OV,0.31,E,VS2,,"1,620",502,62.9,61,N
7563,OV,0.31,E,VS2,,"1,508",467,61.7,57,N
7564,OV,0.31,E,VS1,,"1,685",522,63.4,59,N
7565,OV,0.31,E,VVS1,,"1,857",576,59.8,65,N
7566,OV,0.31,F,VS2,,"1,496",464,63.3,61,N
7567,OV,0.31,D,VS1,,"1,680",521,62.1,58,F
7568,OV,0.31,D,VVS1,EX,"2,175",674,62.2,61,F
7569,OV,0.31,D,VVS2,,"2,162",670,57.2,64,N
7570,OV,0.31,J,IF,,"1,358",421,63.7,60,N
7571,OV,0.31,H,VVS1,,"1,692",525,63.1,61,N
7572,OV,0.31,I,IF,,"1,479",458,61.5,61,N
7573,OV,0.31,E,VS1,,"1,900",589,63.4,61,N
7574,OV,0.31,D,VVS2,VG,"2,070",642,66.7,59,N
7575,OV,0.31,D,VS2,,"1,658",514,62,63,N
7576,OV,0.31,D,VVS2,,"1,886",585,62.9,61,N
7577,OV,0.31,D,VS2,,"1,582",490,63,61,N
7578,OV,0.31,D,VS2,,"1,658",514,63.5,60,N
7579,OV,0.31,E,VS1,,"1,625",504,63.5,61,N
7580,OV,0.31,E,VS2,,"1,539",477,61.1,61,N
7581,OV,0.31,E,SI1,,"1,344",417,63.3,61,N
7582,OV,0.31,E,VVS2,,"1,748",542,60.7,61,N
7583,OV,0.31,G,VS1,,"1,467",455,63.1,63,N
7584,OV,0.31,K,VS2,,900,279,62.3,61,N
7585,OV,0.31,D,VS2,,"1,482",459,50.2,66,N
7586,OV,0.31,E,VVS1,,"1,748",542,62.2,61,N
7587,OV,0.31,E,VVS1,,"1,748",542,64.5,60,N
7588,OV,0.31,E,VVS1,,"1,748",542,63.6,60,N
7589,OV,0.31,E,VVS2,,"1,575",488,63.9,60,N
7590,OV,0.31,F,VVS2,,"1,540",477,63.6,58,N
7591,OV,0.31,F,VVS2,,"1,540",477,64.5,58,N
7592,OV,0.31,I,VVS1,,"1,104",342,64.6,57,N
7593,OV,0.31,I,VS1,,"1,064",330,63.5,59,N
7594,OV,0.31,H,VS1,,"1,216",377,64.1,56,N
7595,OV,0.31,D,VVS1,,"1,725",535,60.7,62,N
7596,OV,0.31,D,VS2,,"1,501",465,63.6,61,N
7597,OV,0.31,E,SI2,,983,305,60.2,59,N
7598,OV,0.31,H,VVS2,,"1,104",342,66.2,61,N
7599,OV,0.31,G,VS2,,"1,142",354,64.1,63,N
7600,OV,0.32,E,VS2,,"1,530",490,58.9,60,N
7601,OV,0.32,M,VS1,,624,200,60.6,59,F
7602,OV,0.32,G,VS1,,"1,440",461,62.7,57,F
7603,OV,0.32,G,VS1,,"1,440",461,63.7,60,N
7604,OV,0.32,E,VS2,,"1,578",505,58.9,60,N
7605,OV,0.32,E,VS1,,"1,744",558,58.2,60,N
7606,OV,0.32,D,VVS1,,"1,850",592,61.1,63,N
7607,OV,0.32,E,VS2,,"1,584",507,63.3,57,N
7608,OV,0.32,E,VS2,,"1,606",514,62.8,57,N
7609,OV,0.32,E,VS2,,"1,562",500,60.9,59,N
7610,OV,0.32,E,VS2,,"1,566",501,63,62,N
7611,OV,0.32,E,VS2,,"1,566",501,62.6,58,N
7612,OV,0.32,E,VS2,,"1,548",495,60.8,62,N
7613,OV,0.32,F,VS1,,"1,568",502,61.5,57,N
7614,OV,0.32,F,SI1,,"1,116",357,64.1,63,N
7615,OV,0.32,G,I2,,945,302,69,55,N
7616,OV,0.32,E,VS2,,"1,566",501,63,58,N
7617,OV,0.32,G,VS1,,"1,422",455,59.6,60,F
7618,OV,0.32,F,VS2,,"1,360",435,59.2,59,N
7619,OV,0.32,E,VS2,,"1,557",498,62.2,57,N
7620,OV,0.32,E,VS2,,"1,552",497,62.3,60,N
7621,OV,0.32,E,SI2,,"1,120",358,63.4,59,N
7622,OV,0.32,F,VS2,,"1,479",473,62.5,59,N
7623,OV,0.32,D,VVS1,,"1,494",478,62.7,56,N
7624,OV,0.32,D,VS2,,"1,572",503,61.3,61,N
7625,OV,0.32,D,VS2,,"1,606",514,63.3,58,N
7626,OV,0.32,D,VS2,,"1,586",508,63,60,N
7627,OV,0.32,D,VS2,,"1,563",500,62.3,61,N
7628,OV,0.32,D,VS2,,"1,639",524,62.4,62,N
7629,OV,0.32,D,VS2,,"1,586",508,62.1,58,N
7630,OV,0.32,D,VS2,,"1,606",514,62.4,62,N
7631,OV,0.32,E,SI1,,"1,372",439,61.5,59,N
7632,OV,0.32,E,VS2,,"1,476",472,62.9,59,N
7633,OV,0.32,F,VS2,,"1,556",498,62.9,62,N
7634,OV,0.32,F,VS2,,"1,543",494,62.9,62,N
7635,OV,0.32,H,VS2,,"1,264",404,61.6,61,N
7636,OV,0.32,E,VS2,,"1,606",514,62.8,63,N
7637,OV,0.32,E,VS2,,"1,566",501,61.5,62,N
7638,OV,0.32,F,VS2,,"1,479",473,63.8,60,N
7639,OV,0.32,E,VS2,,"1,584",507,63.5,60,N
7640,OV,0.32,F,VS2,,"1,466",469,63.8,56,N
7641,OV,0.32,F,SI1,,"1,264",404,63.5,60,N
7642,OV,0.32,D,VS2,,"1,629",521,63.5,58,N
7643,OV,0.32,E,SI1,,"1,320",422,63.3,59,N
7644,OV,0.32,I,VVS2,,990,317,54.4,60,F
7645,OV,0.32,D,VS2,,"1,620",518,63.3,61,N
7646,OV,0.32,H,VS1,,"1,316",421,59.9,60,N
7647,OV,0.32,D,VS2,,"1,662",532,62,63,N
7648,OV,0.32,G,VS1,,"1,440",461,60.5,59,F
7649,OV,0.32,E,IF,,"1,719",550,62.8,62,N
7650,OV,0.32,F,VS2,,"1,318",422,62.2,61,N
7651,OV,0.32,F,VVS1,,"1,706",546,62.2,61,N
7652,OV,0.32,F,VS2,,"1,458",466,61.1,60,N
7653,OV,0.32,F,VVS1,,"1,638",524,62.3,62,N
7654,OV,0.32,F,VVS1,,"1,696",543,62,62,N
7655,OV,0.32,F,IF,,"1,668",534,62.6,62,N
7656,OV,0.32,F,VS2,,"1,381",442,63,60,N
7657,OV,0.32,G,VVS2,,"1,434",459,63,59,N
7658,OV,0.32,G,VS2,,"1,440",461,61.3,61,N
7659,OV,0.32,G,VS2,,"1,476",472,63,56,N
7660,OV,0.32,G,VS1,,"1,318",422,60.7,58,N
7661,OV,0.32,G,VS2,,"1,444",462,62.6,59,N
7662,OV,0.32,D,SI2,,"1,140",365,63.2,66,N
7663,OV,0.32,D,VS2,,"1,644",526,62.2,63,N
7664,OV,0.32,D,IF,,"1,986",636,64.5,60,N
7665,OV,0.32,D,VS2,,"1,653",529,62,63,N
7666,OV,0.32,E,VS2,,"1,566",501,63.4,63,N
7667,OV,0.32,G,VVS2,,"1,463",468,62.7,63,N
7668,OV,0.32,F,VS1,,"1,305",418,61.1,60,N
7669,OV,0.32,D,VS2,,"1,677",537,63.1,62,N
7670,OV,0.32,F,IF,,"1,696",543,64.9,62,N
7671,OV,0.32,D,IF,,"1,827",585,65,57,N
7672,OV,0.32,D,IF,,"2,226",712,62.1,60,N
7673,OV,0.32,F,VS2,,"1,543",494,61.4,57,N
7674,OV,0.32,F,VVS1,,"1,722",551,63.4,60,N
7675,OV,0.32,F,VS2,,"1,543",494,61.6,64,N
7676,OV,0.32,F,VVS1,,"1,759",563,62.4,60,N
7677,OV,0.32,I,SI1,,"1,100",352,60.1,61,N
7678,OV,0.32,E,SI1,,"1,040",333,63.2,58,N
7679,OV,0.32,D,VS2,,"1,629",521,63.2,58,N
7680,OV,0.32,F,VVS1,,"1,785",571,63.3,63,N
7681,OV,0.32,H,VS1,,"1,252",401,63.1,60,N
7682,OV,0.32,J,VVS1,,962,308,62.5,58,N
7683,OV,0.32,E,VS2,,"1,440",461,63.8,58,N
7684,OV,0.32,F,VS2,,"1,543",494,62.5,62,N
7685,OV,0.32,F,VS2,,"1,526",488,63.4,63,N
7686,OV,0.32,E,VS2,,"1,575",504,61.9,60,N
7687,OV,0.32,E,VS2,,"1,624",520,63.4,60,N
7688,OV,0.32,E,SI1,,"1,352",433,63.4,60,N
7689,OV,0.32,F,SI2,,"1,098",352,62.2,63,N
7690,OV,0.32,F,VS2,,"1,526",488,59.6,63,N
7691,OV,0.32,E,SI1,EX,"1,275",408,51.3,65,N
7692,OV,0.32,F,VS1,EX,"1,477",473,58.6,60,N
7693,OV,0.32,E,VS1,EX,"1,555",498,58,60,N
7694,OV,0.32,F,VS1,EX,"1,477",473,52.9,64,N
7695,OV,0.32,F,VVS1,EX,"1,633",523,49.7,67,N
7696,OV,0.32,D,VS2,EX,"1,459",467,54.9,67,N
7697,OV,0.32,F,VVS1,EX,"1,592",509,60.1,60,N
7698,OV,0.32,F,SI1,EX,"1,196",383,55.1,56,N
7699,OV,0.32,G,SI1,EX,"1,089",348,58.8,61,N
7700,OV,0.32,G,VVS2,EX,"1,477",473,60.4,64,N
7701,OV,0.32,E,VS2,EX,"1,365",437,56.9,63,N
7702,OV,0.32,F,SI1,EX,"1,166",373,50.3,65,N
7703,OV,0.32,G,VVS1,EX,"1,327",425,60.2,60,N
7704,OV,0.32,H,VS2,,"1,260",403,62.5,61,N
7705,OV,0.32,D,VS2,,"1,530",489,62.1,58,N
7706,OV,0.32,E,VS2,,"1,624",520,58,63,N
7707,OV,0.32,E,SI1,,"1,344",430,62.8,57,N
7708,OV,0.32,F,VS2,,"1,526",488,63.3,61,N
7709,OV,0.32,F,VS2,,"1,326",424,58.1,60,F
7710,OV,0.32,E,VS2,,"1,678",537,61.6,60,N
7711,OV,0.32,F,VS2,,"1,526",488,63.1,63,N
7712,OV,0.32,F,VVS1,,"1,759",563,63.6,58,N
7713,OV,0.32,F,VVS2,,"1,715",549,62.8,63,N
7714,OV,0.32,G,SI1,,"1,106",354,61.5,59,N
7715,OV,0.32,G,VS2,,"1,472",471,63.3,62,N
7716,OV,0.32,G,VS1,,"1,296",415,62.7,60,N
7717,OV,0.32,D,VVS2,,"1,794",574,63,61,N
7718,OV,0.32,D,VS1,,"1,685",539,60.6,62,N
7719,OV,0.32,D,VVS2,,"1,760",563,62.9,62,N
7720,OV,0.32,D,SI1,,"1,381",442,62.8,61,N
7721,OV,0.32,D,VS1,,"1,628",521,60.4,59,N
7722,OV,0.32,D,VVS2,,"1,806",578,62.7,58,N
7723,OV,0.32,D,VS1,,"1,659",531,59.1,62,N
