,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
181,HS,0.34,D,IF,,"2,204",749
182,HS,0.34,D,IF,,"2,117",720
183,HS,0.35,D,SI1,,"1,360",476
184,HS,0.35,E,VS1,,"1,520",532
185,HS,0.35,E,VS1,,"1,560",546
186,HS,0.35,F,VS2,,"1,309",458
187,HS,0.35,D,VVS2,,"1,641",574
188,HS,0.35,D,VS1,,"1,575",551
189,HS,0.35,F,VVS2,,"1,500",525
190,HS,0.35,G,VS1,,"1,404",491
191,HS,0.35,E,IF,,"1,975",691
192,HS,0.35,D,IF,,"2,291",802
193,HS,0.35,D,IF,,"2,175",761
194,HS,0.35,D,IF,,"2,291",802
195,HS,0.35,E,IF,,"2,000",700
196,HS,0.36,E,VVS1,,"1,771",638
197,HS,0.36,D,VVS1,,"1,875",675
198,HS,0.36,E,VS2,,"1,404",505
199,HS,0.36,D,SI1,,"1,343",483
200,HS,0.36,F,VS2,,"1,309",471
201,HS,0.36,D,VS1,,"1,638",590
202,HS,0.36,D,VVS2,,"1,334",480
203,HS,0.36,I,VVS1,,"1,120",403
204,HS,0.36,D,IF,,"2,233",804
205,HS,0.36,D,VS2,,"1,634",588
206,HS,0.36,D,IF,,"2,204",793
207,HS,0.36,D,IF,,"2,204",793
208,HS,0.36,E,IF,,"2,425",873
209,HS,0.37,E,VVS1,,"1,702",630
210,HS,0.37,F,SI1,,"1,275",472
211,HS,0.37,D,SI1,,"1,343",497
212,HS,0.37,D,VS2,,"1,425",527
213,HS,0.37,G,VVS2,,"1,216",450
214,HS,0.37,F,VS1,,"1,482",548
215,HS,0.37,H,VVS1,,"1,368",506
216,HS,0.37,G,VS1,,"1,386",513
217,HS,0.37,F,VVS1,EX,610,58
218,HS,0.37,E,VVS1,,"2,530",936
219,HS,0.38,D,VVS1,,"1,850",703
220,HS,0.38,F,SI1,,"1,185",450
221,HS,0.38,D,VS2,,"1,482",563
222,HS,0.38,I,SI2,,"1,325",504
223,HS,0.39,E,VS1,,"1,600",624
224,HS,0.39,D,VS2,,"1,463",571
225,HS,0.39,D,VVS1,,"1,900",741
226,HS,0.39,D,VS2,,"1,444",563
227,HS,0.39,D,VS1,,"1,680",655
228,HS,0.39,E,SI1,,"1,248",487
229,HS,0.39,E,VS2,,"1,350",526
230,HS,0.39,D,VS2,,"1,368",534
231,HS,0.39,I,VS2,,948,370
232,HS,0.39,D,VVS1,,"1,550",604
233,HS,0.39,D,VS1,,"2,100",819
234,HS,0.39,F,VS1,,"1,900",741
235,HS,0.39,I,VS1,,"1,092",426
236,HS,0.39,G,VS2,,"1,140",445
237,HS,0.40,D,VS2,,"1,753",701
238,HS,0.40,D,VS1,,"1,972",789
239,HS,0.40,D,VS1,,"1,972",789
240,HS,0.40,E,VS2,,"1,680",672
241,HS,0.40,F,VVS2,,"1,925",770
242,HS,0.40,H,VVS1,,"1,794",718
243,HS,0.40,F,VVS2,,"1,925",770
244,HS,0.40,H,VVS1,,"1,817",727
245,HS,0.40,F,SI1,,"1,404",562
246,HS,0.40,D,VS2,,"1,725",690
247,HS,0.40,D,VS1,,"1,950",780
248,HS,0.40,G,VVS2,,"1,771",708
249,HS,0.40,E,VS1,,"1,752",701
250,HS,0.40,E,VS2,,"1,694",678
251,HS,0.40,F,VS1,,"1,771",708
252,HS,0.40,E,VS2,,"1,540",616
253,HS,0.40,F,VS1,,"1,771",708
254,HS,0.40,J,SI1,,960,384
255,HS,0.40,G,VVS2,,"1,748",699
256,HS,0.40,E,VS2,,"1,672",669
257,HS,0.40,D,VS1,,"1,924",770
258,HS,0.40,D,VVS1,,"2,160",864
259,HS,0.40,D,SI1,,"1,500",600
260,HS,0.40,E,SI1,,"1,425",570
261,HS,0.40,E,VS1,,"1,776",710
262,HS,0.40,E,VS2,,"1,694",678
263,HS,0.40,D,VS1,,"1,924",770
264,HS,0.40,E,VS1,,"1,776",710
265,HS,0.40,E,VS1,,"1,776",710
266,HS,0.40,D,VS1,,"1,950",780
267,HS,0.40,E,VS1,,"1,776",710
268,HS,0.40,G,VVS2,,"1,771",708
269,HS,0.40,E,VVS2,,"1,898",759
270,HS,0.40,F,VVS1,,"1,998",799
271,HS,0.40,G,IF,,"1,998",799
272,HS,0.40,F,VVS2,,"1,875",750
273,HS,0.40,H,VS1,,"1,540",616
274,HS,0.40,F,VVS2,,"1,850",740
275,HS,0.40,F,VS1,,"1,725",690
276,HS,0.40,D,VS1,,"1,950",780
277,HS,0.40,F,VS1,,"1,771",708
278,HS,0.40,D,IF,,"2,508","1,003"
279,HS,0.40,F,VVS2,,"1,925",770
280,HS,0.40,E,VVS2,,"2,002",801
281,HS,0.40,D,VVS1,,"2,160",864
282,HS,0.40,G,VVS1,,"1,875",750
283,HS,0.40,G,IF,,"2,079",832
284,HS,0.40,G,VS2,,"1,540",616
285,HS,0.40,G,SI1,,"1,360",544
286,HS,0.40,D,SI2,,"1,275",510
287,HS,0.40,F,VS1,,"1,702",681
