,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
5293,EC,0.45,D,VVS2,,"2,016",907
5294,EC,0.45,D,VVS1,,"1,155",520
5295,EC,0.45,I,VVS2,,"1,235",556
5296,EC,0.45,E,VS2,,"1,240",558
5297,EC,0.45,E,IF,,"2,170",976
5298,EC,0.45,D,VVS2,,"1,932",869
5299,EC,0.45,E,VS1,,"1,234",555
5300,EC,0.45,D,VVS2,,"2,175",979
5301,EC,0.45,H,VVS2,,"1,617",728
5302,EC,0.45,G,VVS1,,"1,556",700
5303,EC,0.45,E,VVS1,EX,"2,324","1,046"
5304,EC,0.45,D,SI1,,"1,360",612
5305,EC,0.45,G,VVS1,,"1,650",742
5306,EC,0.45,G,SI1,,"1,428",643
5307,EC,0.45,F,VS1,EX,"1,565",704
5308,EC,0.45,G,SI1,EX,"1,124",506
5309,EC,0.45,E,VVS2,ID,"2,054",924
5310,EC,0.45,E,VS2,,"1,496",673
5311,EC,0.45,G,VVS2,,"1,568",706
5312,EC,0.45,G,VVS2,,"1,610",724
5313,EC,0.45,J,VS2,,"1,050",472
5314,EC,0.45,I,SI1,,"1,155",520
5315,EC,0.46,J,VVS1,,986,454
5316,EC,0.46,J,VS1,,993,457
5317,EC,0.46,E,SI1,,"1,349",621
5318,EC,0.46,D,SI1,,"1,420",653
5319,EC,0.46,J,VVS1,,"1,224",563
5320,EC,0.46,E,SI1,,"1,311",603
5321,EC,0.46,E,SI1,,"1,254",577
5322,EC,0.46,J,VVS1,,"1,156",532
5323,EC,0.46,H,VVS2,,"1,680",773
5324,EC,0.46,H,VS1,,"1,600",736
5325,EC,0.46,H,VS2,,"1,200",552
5326,EC,0.46,H,VVS1,,"1,610",741
5327,EC,0.46,F,VS2,,"1,470",676
5328,EC,0.46,E,VVS1,,"2,020",929
5329,EC,0.46,E,SI1,,"1,216",559
5330,EC,0.46,D,VVS2,,"1,603",737
5331,EC,0.46,H,VS1,,"1,440",662
5332,EC,0.46,F,VS2,,"1,350",621
5333,EC,0.46,H,VVS2,,"1,365",628
5334,EC,0.46,G,VS2,,"1,400",644
5335,EC,0.46,D,VVS2,,"1,764",811
5336,EC,0.46,E,VVS2,,"1,696",780
5337,EC,0.46,F,VS2,,"1,302",599
5338,EC,0.46,I,VS1,,"1,228",565
5339,EC,0.46,F,VVS2,,"1,775",816
5340,EC,0.46,E,VS1,,"1,750",805
5341,EC,0.46,H,VVS1,,"1,219",561
5342,EC,0.46,H,VVS2,,"1,092",502
5343,EC,0.46,D,VS2,,"1,409",648
5344,EC,0.46,G,SI1,,"1,292",594
5345,EC,0.46,D,SI2,,"1,088",500
5346,EC,0.46,I,VS1,,"1,386",638
5347,EC,0.46,E,VS1,,"1,536",707
5348,EC,0.46,H,VVS2,,"1,449",667
5349,EC,0.46,G,VVS1,,"1,475",678
5350,EC,0.46,D,IF,,"1,675",770
5351,EC,0.46,D,VVS2,,"1,428",657
5352,EC,0.46,D,VVS1,,"1,688",776
5353,EC,0.46,E,SI1,,974,448
5354,EC,0.46,G,VS2,,"1,195",550
5355,EC,0.46,E,VVS1,,"1,722",792
5356,EC,0.46,I,VS1,,"1,332",613
5357,EC,0.46,I,VS1,,"1,260",580
5358,EC,0.46,D,VS1,,"1,573",724
5359,EC,0.46,E,IF,,"1,658",763
5360,EC,0.46,D,VS1,,"1,469",676
5361,EC,0.46,H,VS2,,"1,170",538
5362,EC,0.46,E,VS2,,"1,358",625
5363,EC,0.46,F,SI2,,727,334
5364,EC,0.46,E,VVS2,,"1,508",694
5365,EC,0.46,F,VVS1,,"1,492",686
5366,EC,0.46,H,VVS1,,"1,351",622
5367,EC,0.46,H,VS2,,"1,170",538
5368,EC,0.46,F,VS2,,"1,449",667
5369,EC,0.46,E,VVS2,,"1,820",837
5370,EC,0.46,J,SI1,,864,397
5371,EC,0.46,F,VVS1,,"1,755",807
5372,EC,0.46,E,VS2,,"1,342",617
5373,EC,0.46,E,IF,,"2,232","1,027"
5374,EC,0.46,E,SI2,,"1,240",570
5375,EC,0.46,E,SI2,,"1,240",570
5376,EC,0.46,D,VVS1,,"1,500",690
5377,EC,0.46,D,VS1,,"1,794",825
5378,EC,0.46,D,VS1,,"1,391",640
5379,EC,0.46,G,VS2,,"1,290",593
5380,EC,0.46,G,VS2,,"1,500",690
5381,EC,0.46,D,VS2,,"1,564",719
5382,EC,0.46,D,VS2,,"1,587",730
5383,EC,0.46,F,VS1,EX,800,368
5384,EC,0.46,D,VVS1,,"2,040",938
5385,EC,0.46,D,SI2,EX,"1,190",547
5386,EC,0.46,F,VS2,EX,"1,470",676
5387,EC,0.46,E,VVS2,EX,"1,820",837
5388,EC,0.46,E,VS2,,"1,446",665
5389,EC,0.46,D,VS1,,"1,624",747
5390,EC,0.46,F,VS1,,"1,610",741
5391,EC,0.46,D,VVS2,,"1,960",902
5392,EC,0.46,D,VVS2,,"1,960",902
5393,EC,0.46,H,VVS2,,"1,544",710
5394,EC,0.46,D,SI1,,"1,400",644
5395,EC,0.46,I,VS1,,"1,450",667
5396,EC,0.47,I,SI1,,"1,008",474
5397,EC,0.47,E,SI1,,"1,349",634
5398,EC,0.47,G,VS1,,"1,650",776
5399,EC,0.47,F,SI2,,"1,050",494
5400,EC,0.47,G,VVS2,,"1,330",625
5401,EC,0.47,F,SI2,,900,423
5402,EC,0.47,G,VVS1,,"1,750",822
5403,EC,0.47,E,VS1,,"1,920",902
5404,EC,0.47,D,VVS2,,"1,960",921
5405,EC,0.47,E,VS2,,"1,430",672
5406,EC,0.47,G,VVS2,,"1,340",630
5407,EC,0.47,F,VS1,,"1,710",804
5408,EC,0.47,D,VS1,,"1,800",846
5409,EC,0.47,E,VS1,,"1,775",834
5410,EC,0.47,F,IF,,"2,000",940
5411,EC,0.47,G,VS2,,"1,140",536
5412,EC,0.47,G,VVS1,,"1,725",811
5413,EC,0.47,J,VS1,,992,466
5414,EC,0.47,J,VS1,,825,388
5415,EC,0.47,H,VVS2,,"1,449",681
5416,EC,0.47,H,VVS1,,"1,518",713
5417,EC,0.47,D,VS1,,"1,222",574
5418,EC,0.47,D,VVS1,,"1,455",684
5419,EC,0.47,E,IF,,"1,589",747
5420,EC,0.47,I,VVS2,,"1,197",563
5421,EC,0.47,F,VVS2,,"1,306",614
5422,EC,0.47,G,SI1,,"1,207",567
5423,EC,0.47,G,VS1,,"1,458",685
5424,EC,0.47,J,VS1,,952,448
5425,EC,0.47,D,VVS2,,"1,393",655
5426,EC,0.47,H,VVS2,,"1,144",538
5427,EC,0.47,D,SI1,,"1,048",493
5428,EC,0.47,H,VS2,,"1,080",508
5429,EC,0.47,E,VS1,,"1,614",759
5430,EC,0.47,H,VS2,,"1,202",565
5431,EC,0.47,E,VS1,,"1,406",661
5432,EC,0.47,H,VS1,,"1,300",611
5433,EC,0.47,F,VS2,,"1,701",799
5434,EC,0.47,D,VVS2,EX,"1,092",513
5435,EC,0.47,H,SI1,EX,769,361
5436,EC,0.47,F,SI1,EX,"1,172",551
5437,EC,0.47,D,VVS1,,"1,740",818
5438,EC,0.47,D,VVS2,,"1,615",759
5439,EC,0.47,I,VS2,EX,"1,131",532
5440,EC,0.47,H,VVS2,,"1,470",691
5441,EC,0.48,D,VS2,,"1,605",770
5442,EC,0.48,D,SI1,,"1,400",672
5443,EC,0.48,I,VVS2,,"1,140",547
5444,EC,0.48,I,VVS2,,"1,330",638
5445,EC,0.48,G,VVS2,,"1,840",883
5446,EC,0.48,G,VVS2,,"1,656",795
5447,EC,0.48,G,VVS2,,"1,541",740
5448,EC,0.48,D,SI1,,"1,400",672
5449,EC,0.48,G,SI2,,"1,008",484
5450,EC,0.48,E,VVS2,,"1,875",900
5451,EC,0.48,G,VVS1,,"1,495",718
5452,EC,0.48,F,SI2,,"1,200",576
5453,EC,0.48,F,VVS1,,"1,512",726
5454,EC,0.48,E,VVS1,,"1,372",659
5455,EC,0.48,G,VVS2,,"1,334",640
5456,EC,0.48,E,VVS1,,"1,645",790
5457,EC,0.48,H,VS2,,"1,764",847
5458,EC,0.48,F,VS1,,"1,104",530
5459,EC,0.48,F,VS2,,"2,520","1,210"
5460,EC,0.48,G,VS2,,"1,395",670
5461,EC,0.48,D,VS1,,"1,534",736
5462,EC,0.48,G,VS2,,"1,395",670
5463,EC,0.48,G,SI1,,"1,496",718
5464,EC,0.48,F,VS2,EX,"1,531",735
5465,EC,0.48,G,VVS1,,"1,350",648
5466,EC,0.48,H,VVS1,,"1,265",607
5467,EC,0.48,F,SI1,,"1,150",552
5468,EC,0.48,D,VS2,,"2,040",979
5469,EC,0.48,G,VS1,,"1,870",898
5470,EC,0.48,E,VVS1,EX,"1,695",814
5471,EC,0.48,H,VS2,,"1,620",778
5472,EC,0.49,D,SI1,,"1,440",706
5473,EC,0.49,H,VVS2,,"1,365",669
5474,EC,0.49,D,VVS1,,"1,582",775
5475,EC,0.49,D,VS2,,"1,875",919
5476,EC,0.49,G,VS2,,"1,520",745
5477,EC,0.49,I,VVS2,,"1,463",717
5478,EC,0.49,E,VS1,,"1,920",941
5479,EC,0.49,E,VS1,,"1,661",814
5480,EC,0.49,E,SI1,,"1,036",508
5481,EC,0.49,E,VS2,,"1,342",658
5482,EC,0.49,F,VS1,,"1,484",727
5483,EC,0.49,D,VS2,,"1,495",733
5484,EC,0.49,E,VVS2,,"1,726",846
5485,EC,0.49,F,VVS2,EX,"1,898",930
5486,EC,0.49,D,VS1,EX,"1,103",541
5487,EC,0.49,F,VVS2,,"1,802",883
5488,EC,0.49,G,VVS1,,"1,604",786
5489,EC,0.49,J,SI1,,"1,056",517
5490,EC,0.49,F,SI1,,"1,500",735
5491,EC,0.49,F,VS2,,"1,911",936
5492,EC,0.49,G,VS2,,"1,740",853
5493,EC,0.49,H,VS1,,"1,372",672
5494,EC,0.5,D,SI1,,"1,340",670
5495,EC,0.5,I,VVS1,,"1,795",898
5496,EC,0.5,H,SI2,,926,463
