,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
137,OV,0.30,E,SI1,,"1,168",350
138,OV,0.30,F,VS1,,"1,425",428
139,OV,0.30,D,VS2,EX,"1,174",352
140,OV,0.30,E,SI2,,987,296
141,OV,0.30,D,VS1,,"1,828",548
142,OV,0.30,E,SI2,,"1,260",378
143,OV,0.30,F,VVS2,,"1,360",408
144,OV,0.30,F,VVS1,,"1,113",334
145,OV,0.30,G,VS2,,"1,318",396
146,OV,0.30,D,VS1,,"1,386",416
147,OV,0.30,D,VVS1,,"1,391",417
148,OV,0.30,D,VS1,,"1,295",388
149,OV,0.30,E,VS1,,"1,378",413
150,OV,0.30,E,VS1,,"1,378",413
151,OV,0.30,F,SI1,,"1,154",346
152,OV,0.30,G,VS1,,"1,258",377
153,OV,0.30,E,VVS1,,"1,464",439
154,OV,0.30,D,VVS1,,"1,498",449
155,OV,0.30,G,SI1,,"1,043",313
156,OV,0.30,D,VS1,,"1,346",404
157,OV,0.30,D,VVS1,,"1,450",435
158,OV,0.30,D,VVS1,,"1,488",446
159,OV,0.30,D,VVS1,,"1,425",428
160,OV,0.30,D,VVS1,,"1,488",446
161,OV,0.30,D,SI1,,"1,105",332
162,OV,0.30,E,SI1,,"1,056",317
163,OV,0.30,D,SI2,,"1,095",328
164,OV,0.30,H,VVS1,,"1,260",378
165,OV,0.30,E,SI1,,"1,088",326
166,OV,0.30,E,VS1,,"1,260",378
167,OV,0.30,E,VS1,,"1,380",414
168,OV,0.30,E,VVS2,,"1,260",378
169,OV,0.30,E,VVS2,,"1,386",416
170,OV,0.30,D,VS1,,"1,428",428
171,OV,0.30,D,VVS2,,"1,380",414
172,OV,0.30,D,VVS2,,"1,426",428
173,OV,0.30,D,VS1,,"1,386",416
174,OV,0.30,D,VVS2,,"1,426",428
175,OV,0.30,F,SI2,,"1,013",304
176,OV,0.30,G,VS2,,"1,222",367
177,OV,0.30,F,VS2,,"1,438",431
178,OV,0.30,F,VS2,,"1,222",367
179,OV,0.30,F,VS2,,"1,420",426
180,OV,0.30,F,SI2,,961,288
181,OV,0.30,H,SI1,,"1,000",300
182,OV,0.30,F,VS2,,"1,384",415
183,OV,0.30,I,VS1,,"1,049",315
184,OV,0.30,I,VS1,,"1,077",323
185,OV,0.30,I,VS1,,"1,077",323
186,OV,0.30,I,VS1,,"1,077",323
187,OV,0.30,I,VS1,,"1,035",310
188,OV,0.30,G,SI2,,899,270
189,OV,0.30,I,VS2,,983,295
190,OV,0.30,H,SI1,,"1,196",359
191,OV,0.30,J,VVS2,,804,241
192,OV,0.30,F,VS2,,"1,173",352
193,OV,0.30,F,VS2,,"1,286",386
194,OV,0.30,F,VS2,,"1,286",386
195,OV,0.30,G,VVS1,,"1,140",342
196,OV,0.30,G,VVS2,,"1,482",445
197,OV,0.30,G,VVS2,,"1,520",456
198,OV,0.30,G,VVS2,,"1,520",456
199,OV,0.30,H,VVS2,,"1,326",398
200,OV,0.30,G,VS1,,"1,548",464
201,OV,0.30,G,VS1,,"1,584",475
202,OV,0.30,G,VS1,,"1,584",475
203,OV,0.30,G,VS1,,"1,584",475
204,OV,0.30,G,VS1,,"1,584",475
205,OV,0.30,G,VS1,,"1,566",470
