,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
13333,PS,0.61,D,VS1,,"2,816","1,718"
13334,PS,0.61,D,VVS1,,"2,700","1,647"
13335,PS,0.61,F,VVS1,,"2,560","1,562"
13336,PS,0.61,G,SI2,,"1,353",825
13337,PS,0.61,E,VS2,EX,"2,310","1,409"
13338,PS,0.61,G,VS2,,"2,229","1,360"
13339,PS,0.61,H,SI1,,"1,480",903
13340,PS,0.61,F,SI1,,"1,540",939
13341,PS,0.61,E,VVS2,,"2,784","1,698"
13342,PS,0.61,E,VVS2,,"2,430","1,482"
13343,PS,0.61,H,IF,,"1,958","1,194"
13344,PS,0.61,D,VVS2,,"2,720","1,659"
13345,PS,0.61,I,IF,EX,"1,976","1,205"
13346,PS,0.61,F,VVS2,,"2,460","1,501"
13347,PS,0.61,F,VVS2,,"2,250","1,372"
13348,PS,0.61,D,SI1,,"1,456",888
13349,PS,0.61,E,VS1,,"2,715","1,656"
13350,PS,0.61,E,VS2,,"2,191","1,337"
13351,PS,0.61,F,VS2,,"2,146","1,309"
13352,PS,0.61,F,VS2,,"2,275","1,388"
13353,PS,0.61,E,VVS1,EX,"2,720","1,659"
13354,PS,0.61,F,SI2,,"1,233",752
13355,PS,0.61,I,VS2,,"1,127",688
13356,PS,0.61,H,IF,,"2,262","1,380"
13357,PS,0.61,E,VS1,EX,"1,859","1,134"
13358,PS,0.61,D,VVS2,,"2,890","1,763"
13359,PS,0.61,D,SI1,,"2,125","1,296"
13360,PS,0.61,D,IF,,"3,365","2,053"
13361,PS,0.61,E,SI2,,"1,100",671
13362,PS,0.61,I,VS1,,"1,863","1,136"
13363,PS,0.61,D,VS1,EX,"1,808","1,103"
13364,PS,0.61,D,VS1,,"2,688","1,640"
13365,PS,0.61,D,VS2,,"2,280","1,391"
13366,PS,0.61,J,VS2,,"1,332",813
13367,PS,0.61,E,VS2,,"2,128","1,298"
13368,PS,0.61,E,VS2,,"2,156","1,315"
13369,PS,0.61,H,VVS2,,"1,976","1,205"
13370,PS,0.61,D,VVS1,,"2,808","1,713"
13371,PS,0.61,D,VS1,,"2,560","1,562"
13372,PS,0.61,G,VS1,,"2,160","1,318"
13373,PS,0.61,E,IF,EX,"3,204","1,954"
13374,PS,0.61,E,SI1,,"1,886","1,150"
13375,PS,0.61,D,SI1,,"1,925","1,174"
13376,PS,0.61,J,VS2,,"1,296",791
13377,PS,0.61,D,SI1,,"1,900","1,159"
13378,PS,0.61,G,VVS1,,"2,130","1,299"
13379,PS,0.61,D,VS2,,"2,100","1,281"
13380,PS,0.61,D,IF,,"2,837","1,731"
13381,PS,0.61,D,VS1,,"2,304","1,405"
13382,PS,0.61,H,SI1,,"1,500",915
13383,PS,0.61,D,IF,,"3,198","1,951"
13384,PS,0.61,H,VS1,,"1,975","1,205"
13385,PS,0.61,I,VVS2,,"1,872","1,142"
13386,PS,0.61,E,VS2,VG,"1,691","1,032"
13387,PS,0.61,D,VS2,EX,"1,974","1,204"
13388,PS,0.61,D,VVS1,EX,"2,117","1,291"
13389,PS,0.61,E,VS1,VG,"1,962","1,197"
13390,PS,0.61,D,VS1,,"2,440","1,488"
13391,PS,0.61,D,SI2,,"1,564",954
13392,PS,0.61,D,IF,,"3,085","1,882"
13393,PS,0.61,D,VS1,,"2,216","1,352"
13394,PS,0.61,D,SI2,,"1,675","1,022"
13395,PS,0.61,D,VS2,,"2,318","1,414"
13396,PS,0.61,D,VS2,,"2,182","1,331"
13397,PS,0.61,D,VS2,,"2,100","1,281"
13398,PS,0.61,D,SI1,,"1,769","1,079"
13399,PS,0.61,D,IF,,"3,352","2,045"
13400,PS,0.60,I,VS1,,"1,414",849
13401,PS,0.60,I,VS2,,"1,430",858
13402,PS,0.60,I,VS1,,"1,633",980
13403,PS,0.60,I,VS1,,"1,403",842
13404,PS,0.60,J,VVS1,,"1,149",689
13405,PS,0.60,H,VS1,,"2,002","1,201"
13406,PS,0.60,H,SI1,,"1,320",792
13407,PS,0.60,H,SI1,,"1,617",970
13408,PS,0.60,H,SI1,,"1,380",828
13409,PS,0.60,H,VS2,,"1,975","1,185"
13410,PS,0.60,D,VS1,,"2,211","1,327"
13411,PS,0.60,D,VS2,,"2,077","1,246"
13412,PS,0.60,D,VS2,,"2,250","1,350"
13413,PS,0.60,D,SI1,,"1,664",998
13414,PS,0.60,G,VS2,,"2,214","1,328"
13415,PS,0.60,D,VVS1,,"2,886","1,732"
13416,PS,0.60,D,VVS1,,"2,516","1,510"
13417,PS,0.60,D,VVS1,,"3,600","2,160"
13418,PS,0.60,E,VS1,,"2,490","1,494"
13419,PS,0.60,D,VS2,G,"1,500",900
13420,PS,0.60,E,IF,,"2,232","1,339"
13421,PS,0.60,J,VVS1,VG,"1,386",832
13422,PS,0.60,G,VS1,EX,"2,131","1,279"
13423,PS,0.60,D,SI1,,"1,422",854
13424,PS,0.60,D,VVS2,,"2,635","1,581"
13425,PS,0.60,E,SI1,,"1,748","1,049"
13426,PS,0.60,D,VS2,,"2,500","1,500"
13427,PS,0.60,G,VS1,,"2,225","1,335"
13428,PS,0.61,F,SI1,EX,"1,640","1,000"
13429,PS,0.61,E,VVS2,EX,"2,470","1,507"
13430,PS,0.61,G,VVS1,,"2,816","1,718"
13431,PS,0.61,F,SI2,,"1,995","1,217"
13432,PS,0.61,J,VS2,,"1,558",950
13433,PS,0.61,D,VS1,,"2,816","1,718"
13434,PS,0.61,D,VVS1,,"2,700","1,647"
13435,PS,0.61,F,VVS1,,"2,560","1,562"
13436,PS,0.61,G,SI2,,"1,353",825
13437,PS,0.61,E,VS2,EX,"2,310","1,409"
13438,PS,0.61,G,VS2,,"2,229","1,360"
13439,PS,0.61,H,SI1,,"1,480",903
13440,PS,0.61,F,SI1,,"1,540",939
13441,PS,0.61,E,VVS2,,"2,784","1,698"
13442,PS,0.61,E,VVS2,,"2,430","1,482"
13443,PS,0.61,H,IF,,"1,958","1,194"
13444,PS,0.61,D,VVS2,,"2,720","1,659"
13445,PS,0.61,I,IF,EX,"1,976","1,205"
13446,PS,0.61,F,VVS2,,"2,460","1,501"
13447,PS,0.61,F,VVS2,,"2,250","1,372"
13448,PS,0.61,D,SI1,,"1,456",888
13449,PS,0.61,E,VS1,,"2,715","1,656"
13450,PS,0.61,E,VS2,,"2,191","1,337"
13451,PS,0.61,F,VS2,,"2,146","1,309"
13452,PS,0.61,F,VS2,,"2,275","1,388"
13453,PS,0.61,E,VVS1,EX,"2,720","1,659"
13454,PS,0.61,F,SI2,,"1,233",752
13455,PS,0.61,I,VS2,,"1,127",688
13456,PS,0.61,H,IF,,"2,262","1,380"
13457,PS,0.61,E,VS1,EX,"1,859","1,134"
13458,PS,0.61,D,VVS2,,"2,890","1,763"
13459,PS,0.61,D,SI1,,"2,125","1,296"
13460,PS,0.61,D,IF,,"3,365","2,053"
13461,PS,0.61,E,SI2,,"1,100",671
13462,PS,0.61,I,VS1,,"1,863","1,136"
13463,PS,0.61,D,VS1,EX,"1,808","1,103"
13464,PS,0.61,D,VS1,,"2,688","1,640"
13465,PS,0.61,D,VS2,,"2,280","1,391"
13466,PS,0.61,J,VS2,,"1,332",813
13467,PS,0.61,E,VS2,,"2,128","1,298"
13468,PS,0.61,E,VS2,,"2,156","1,315"
13469,PS,0.61,H,VVS2,,"1,976","1,205"
13470,PS,0.61,D,VVS1,,"2,808","1,713"
13471,PS,0.61,D,VS1,,"2,560","1,562"
13472,PS,0.61,G,VS1,,"2,160","1,318"
13473,PS,0.61,E,IF,EX,"3,204","1,954"
13474,PS,0.61,E,SI1,,"1,886","1,150"
13475,PS,0.61,D,SI1,,"1,925","1,174"
13476,PS,0.61,J,VS2,,"1,296",791
13477,PS,0.61,D,SI1,,"1,900","1,159"
13478,PS,0.61,G,VVS1,,"2,130","1,299"
13479,PS,0.61,D,VS2,,"2,100","1,281"
13480,PS,0.61,D,IF,,"2,837","1,731"
13481,PS,0.61,D,VS1,,"2,304","1,405"
