,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
11388,PR,0.50,D,VS2,,"2,205","1,102"
11389,PR,0.50,E,VS2,VG,602,71.8
11390,PR,0.50,D,SI1,EX,574,72.3
11391,PR,0.50,F,SI1,EX,561,72.5
11392,PR,0.50,F,SI1,EX,528,71.6
11393,PR,0.50,D,SI1,EX,586,71.1
11394,PR,0.50,I,SI2,,"1,415",708
11395,PR,0.50,J,SI2,,"1,410",705
11396,PR,0.50,J,SI2,,"1,410",705
11397,PR,0.50,H,VS1,,"1,695",848
11398,PR,0.50,D,VS2,EX,734,72.1
11399,PR,0.50,E,SI1,,"2,064","1,032"
11400,PR,0.50,H,VS1,,"1,488",744
11401,PR,0.50,G,SI1,,"1,750",875
11402,PR,0.50,F,SI1,,"1,800",900
11403,PR,0.50,I,SI2,,"1,600",800
11404,PR,0.50,I,SI1,,"1,600",800
11405,PR,0.50,D,VS1,,"1,744",872
11406,PR,0.50,F,VS1,,"1,537",768
11407,PR,0.50,I,VVS1,,"1,350",675
11408,PR,0.50,D,IF,,"2,870","1,435"
11409,PR,0.50,I,VS2,,"1,170",585
11410,PR,0.50,D,VVS2,,"1,819",910
11411,PR,0.50,D,VS1,,"1,616",808
11412,PR,0.50,E,VS1,,"1,718",859
11413,PR,0.50,E,SI1,,"1,305",653
11414,PR,0.50,F,VS1,,"1,660",830
11415,PR,0.50,G,SI2,,892,446
11416,PR,0.50,I,SI1,,"1,066",533
11417,PR,0.50,I,VS1,,"1,144",572
11418,PR,0.50,I,SI1,,940,470
11419,PR,0.50,I,SI1,,"1,318",659
11420,PR,0.50,I,SI2,,975,488
11421,PR,0.50,J,SI1,,920,460
11422,PR,0.50,J,VVS2,,"1,140",570
11423,PR,0.50,J,VVS1,,"1,239",620
11424,PR,0.50,D,VVS1,,"1,728",864
11425,PR,0.50,F,VVS1,,"1,584",792
11426,PR,0.50,F,SI2,,"1,365",683
11427,PR,0.50,G,SI1,,"1,328",664
11428,PR,0.50,H,VS1,,"1,406",703
11429,PR,0.50,G,SI1,,"1,166",583
11430,PR,0.50,I,VVS2,,"1,272",636
11431,PR,0.50,F,VVS2,,"1,410",705
11432,PR,0.50,F,VS1,,"1,505",752
11433,PR,0.50,F,SI2,,"1,282",641
11434,PR,0.50,I,VS2,,"1,210",605
11435,PR,0.50,E,VS1,,"2,185","1,092"
11436,PR,0.50,E,VS1,,"2,300","1,150"
11437,PR,0.50,E,VS1,,"2,530","1,265"
11438,PR,0.50,E,SI1,,"2,012","1,006"
11439,PR,0.50,F,VS1,,"2,530","1,265"
11440,PR,0.50,H,VS2,,"2,012","1,006"
11441,PR,0.50,J,SI1,EX,488,72.1
11442,PR,0.50,E,SI1,,"1,242",621
11443,PR,0.50,F,SI1,,"1,188",594
11444,PR,0.50,F,VVS1,,"1,616",808
11445,PR,0.50,H,VS1,,"1,389",694
11446,PR,0.50,H,VS1,EX,697,70.4
11447,PR,0.50,G,VVS1,EX,821,71.7
11448,PR,0.50,F,VS2,EX,698,73.3
11449,PR,0.50,I,VS1,EX,676,74.7
11450,PR,0.50,F,VVS2,EX,693,73.3
11451,PR,0.50,H,VVS2,EX,639,74.4
11452,PR,0.50,G,VVS1,EX,708,70.6
11453,PR,0.50,F,VS2,,"1,800",900
11454,PR,0.50,J,SI1,,788,394
11455,PR,0.50,D,VVS2,,"1,998",999
11456,PR,0.50,D,SI2,,"1,097",549
11457,PR,0.50,F,IF,,"1,870",935
11458,PR,0.50,D,VS1,,"2,048","1,024"
11459,PR,0.50,F,SI1,,"1,650",825
11460,PR,0.50,J,VVS2,,"1,240",620
11461,PR,0.50,E,VS1,,"2,250","1,125"
11462,PR,0.50,G,VVS1,,"2,340","1,170"
11463,PR,0.50,D,VS2,,"2,400","1,200"
11464,PR,0.50,G,VVS1,,"2,340","1,170"
11465,PR,0.50,F,VVS2,,"2,310","1,155"
11466,PR,0.50,F,VVS1,,"2,625","1,312"
11467,PR,0.50,D,VS1,,"2,465","1,232"
11468,PR,0.50,G,VVS2,,"2,300","1,150"
11469,PR,0.50,D,VS1,,"2,048","1,024"
11470,PR,0.50,F,VVS1,,"2,048","1,024"
11471,PR,0.50,D,VVS2,,"2,176","1,088"
11472,PR,0.50,E,VVS2,,"2,048","1,024"
11473,PR,0.50,D,VS2,,"1,920",960
11474,PR,0.50,D,SI1,,"1,750",875
11475,PR,0.50,G,VS2,,"1,820",910
11476,PR,0.50,H,VVS2,,"1,170",585
11477,PR,0.50,I,VS1,,"1,725",862
11478,PR,0.50,I,VS1,,"1,518",759
11479,PR,0.50,I,VS1,,"1,725",862
11480,PR,0.50,I,VS1,,"1,518",759
11481,PR,0.50,I,VS2,VG,554,78.3
11482,PR,0.50,E,VVS2,,"1,245",622
11483,PR,0.50,E,VS1,,"1,620",810
11484,PR,0.50,F,SI1,,"1,216",608
11485,PR,0.50,E,VVS2,,"1,984",992
11486,PR,0.50,E,IF,,"1,875",938
11487,PR,0.50,D,VVS1,,"1,890",945
11488,PR,0.50,D,VS1,,"1,565",782
11489,PR,0.50,I,VS1,,999,499
11490,PR,0.50,I,IF,,"1,820",910
11491,PR,0.50,H,VS2,,"1,695",848
11492,PR,0.50,G,SI1,,"1,490",745
11493,PR,0.50,I,SI1,,"1,230",615
11494,PR,0.50,F,VVS2,,"1,612",806
11495,PR,0.50,E,VS1,,"1,581",790
11496,PR,0.50,D,SI1,EX,600,72.3
11497,PR,0.50,E,VVS2,,"1,600",800
11498,PR,0.50,H,VVS2,,"1,443",722
