,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
3589,OV,0.30,G,VVS2,,"1,463",439
3590,OV,0.30,G,VS1,,"1,404",421
3591,OV,0.30,G,VS1,,"1,328",398
3592,OV,0.30,G,VS2,,"1,456",437
3593,OV,0.30,H,SI1,,"1,115",334
3594,OV,0.30,H,IF,,"1,282",385
3595,OV,0.30,H,SI1,,"1,222",367
3596,OV,0.30,I,VS1,,"1,144",343
3597,OV,0.30,D,VS1,,"1,512",454
3598,OV,0.30,D,VS2,,"1,563",469
3599,OV,0.30,D,VS1,,"1,754",526
3600,OV,0.30,D,VS2,,"1,653",496
3601,OV,0.30,D,VVS2,,"1,719",516
3602,OV,0.30,D,VVS2,,"1,920",576
3603,OV,0.30,D,VVS2,,"1,846",554
3604,OV,0.30,D,VS1,,"1,806",542
3605,OV,0.30,D,VVS1,,"1,881",564
3606,OV,0.30,D,VS1,,"1,654",496
3607,OV,0.30,D,VS1,,"1,690",507
3608,OV,0.30,D,VVS2,,"1,920",576
3609,OV,0.30,D,VVS2,,"1,731",519
3610,OV,0.30,D,VS2,,"1,586",476
3611,OV,0.30,D,VVS1,,"1,831",549
3612,OV,0.30,D,VVS1,,"2,000",600
3613,OV,0.30,D,VVS1,,"1,631",489
3614,OV,0.30,D,VS1,,"1,754",526
3615,OV,0.30,D,VVS2,,"1,978",593
3616,OV,0.30,D,VVS2,,"1,760",528
3617,OV,0.30,D,VS1,,"1,769",531
3618,OV,0.30,D,VVS1,,"1,850",555
3619,OV,0.30,D,VS1,,"1,680",504
3620,OV,0.30,D,VS1,,"1,643",493
3621,OV,0.30,D,VS1,,"1,885",565
3622,OV,0.30,D,VVS2,,"1,760",528
3623,OV,0.30,D,SI1,,"1,509",453
3624,OV,0.30,D,VVS2,,"1,898",569
3625,OV,0.30,D,VVS1,,"1,919",576
3626,OV,0.30,D,VS1,,"1,596",479
3627,OV,0.30,E,VVS1,,"1,800",540
3628,OV,0.30,E,VVS2,,"1,811",543
3629,OV,0.30,E,VVS2,,"1,801",540
3630,OV,0.30,E,VVS2,,"1,838",551
3631,OV,0.30,E,SI1,,"1,320",396
3632,OV,0.30,E,VVS1,,"1,852",555
3633,OV,0.30,E,VVS1,,"1,771",531
3634,OV,0.30,E,VVS2,,"1,586",476
3635,OV,0.30,E,VVS2,,"1,874",562
3636,OV,0.30,E,VVS2,,"1,832",550
3637,OV,0.30,E,VS2,,"1,575",472
3638,OV,0.30,E,SI1,,"1,372",412
3639,OV,0.30,E,VVS1,,"1,811",543
3640,OV,0.30,E,VVS1,,"1,811",543
3641,OV,0.30,E,VVS2,,"1,822",547
3642,OV,0.30,E,VS2,,"1,444",433
3643,OV,0.30,E,SI1,,"1,368",410
3644,OV,0.30,E,IF,,"1,888",566
3645,OV,0.30,F,VVS2,,"1,575",472
3646,OV,0.30,F,IF,,"1,788",536
3647,OV,0.30,F,VVS2,,"1,700",510
3648,OV,0.30,F,VVS2,,"1,715",514
3649,OV,0.30,F,VVS2,,"1,710",513
3650,OV,0.30,G,VVS1,,"1,515",454
3651,OV,0.30,G,IF,,"1,533",460
3652,OV,0.30,G,VVS1,,"1,465",440
3653,OV,0.30,G,VVS1,,"1,460",438
3654,OV,0.30,H,VVS1,,"1,310",393
3655,OV,0.30,H,VVS1,,"1,314",394
3656,OV,0.30,H,VS1,,"1,340",402
3657,OV,0.30,H,VVS1,,"1,390",417
3658,OV,0.30,F,VS2,,"1,438",431
3659,OV,0.30,G,VS2,,"1,222",367
3660,OV,0.30,F,VS2,,"1,384",415
3661,OV,0.30,I,VS1,,"1,077",323
3662,OV,0.30,I,VS1,,"1,077",323
3663,OV,0.30,I,VS2,,983,295
3664,OV,0.30,I,VS1,,"1,077",323
3665,OV,0.30,H,SI1,,"1,065",320
3666,OV,0.30,D,VS1,,"1,580",474
3667,OV,0.30,D,VVS1,,"1,681",504
3668,OV,0.30,D,VS1,,"1,570",471
3669,OV,0.30,D,VS2,,"1,662",499
3670,OV,0.30,D,VS1,,"1,732",520
3671,OV,0.30,D,VVS2,,"1,817",545
3672,OV,0.30,D,VS2,,"1,544",463
3673,OV,0.30,D,VVS1,,"1,906",572
3674,OV,0.30,D,VS1,,"1,680",504
3675,OV,0.30,D,VS1,,"1,690",507
3676,OV,0.30,D,VS1,,"1,654",496
3677,OV,0.30,D,SI1,,"1,245",374
3678,OV,0.30,D,SI1,,"1,326",398
3679,OV,0.30,D,VS1,,"1,732",520
3680,OV,0.30,D,VS1,,"1,743",523
3681,OV,0.30,D,SI2,,"1,189",357
3682,OV,0.30,D,VS2,,"1,553",466
3683,OV,0.30,D,VS1,,"1,670",501
3684,OV,0.30,D,SI1,,"1,284",385
3685,OV,0.30,D,SI1,,"1,330",399
3686,OV,0.30,D,SI1,,"1,296",389
3687,OV,0.30,D,VS1,,"1,748",524
3688,OV,0.30,D,VVS1,,"1,931",579
3689,OV,0.30,D,VVS1,,"1,962",589
3690,OV,0.30,D,VVS2,,"1,622",486
3691,OV,0.30,D,VS2,,"1,606",482
3692,OV,0.30,D,VS2,,"1,591",477
3693,OV,0.30,D,VS1,,"1,564",469
3694,OV,0.30,D,VS1,,"1,564",469
3695,OV,0.30,E,VS2,,"1,431",429
3696,OV,0.30,E,SI1,,"1,216",365
3697,OV,0.30,E,VVS1,,"1,748",524
3698,OV,0.30,E,VS2,,"1,688",506
3699,OV,0.30,E,VS2,,"1,557",467
3700,OV,0.30,E,VS1,,"1,665",500
3701,OV,0.30,E,VVS1,,"1,903",571
3702,OV,0.30,E,VS1,,"1,565",470
3703,OV,0.30,E,VVS2,,"1,822",547
3704,OV,0.30,E,VS1,,"1,700",510
3705,OV,0.30,E,VVS2,,"1,654",496
3706,OV,0.30,E,VS1,,"1,635",490
3707,OV,0.30,E,VVS2,,"1,690",507
3708,OV,0.30,E,VS2,,"1,422",427
3709,OV,0.30,F,VVS1,,"1,759",528
3710,OV,0.30,F,VS1,,"1,596",479
3711,OV,0.30,F,VVS2,,"1,715",514
3712,OV,0.30,F,VS1,,"1,582",475
3713,OV,0.30,F,VVS2,,"1,640",492
3714,OV,0.30,E,VS2,,"1,557",467
3715,OV,0.30,F,VS2,,"1,496",449
3716,OV,0.30,F,VS1,,"1,563",469
3717,OV,0.30,F,VVS2,,"1,685",506
3718,OV,0.30,F,VVS1,,"1,564",469
3719,OV,0.30,F,VVS2,,"1,715",514
3720,OV,0.30,F,VS2,,"1,186",356
3721,OV,0.30,H,SI1,,"1,157",347
3722,OV,0.30,I,VS2,,"1,128",338
3723,OV,0.30,I,SI1,,"1,100",330
3724,OV,0.30,E,SI2,,"1,260",378
3725,OV,0.30,I,SI1,,"1,199",360
3726,OV,0.30,E,SI1,,"1,040",312
3727,OV,0.30,D,VS1,,"1,413",424
3728,OV,0.30,E,SI1,,937,281
3729,OV,0.30,F,SI2,,885,265
3730,OV,0.30,H,SI1,,"1,395",418
3731,OV,0.30,E,VS1,,"1,440",432
3732,OV,0.30,D,VVS2,,"1,857",557
3733,OV,0.30,D,VVS2,,"1,926",578
3734,OV,0.30,D,VS2,,"1,662",499
3735,OV,0.30,D,SI2,,"1,118",335
3736,OV,0.30,D,SI1,,"1,347",404
3737,OV,0.30,D,VS1,,"1,664",499
3738,OV,0.30,D,VVS1,,"1,962",589
3739,OV,0.30,D,VVS2,,"1,806",542
3740,OV,0.30,D,VVS1,,"1,888",566
3741,OV,0.30,D,VS2,,"1,586",476
3742,OV,0.30,D,SI1,,"1,216",365
3743,OV,0.30,D,VVS2,,"1,898",569
3744,OV,0.30,D,VS2,,"1,553",466
3745,OV,0.30,D,VVS2,,"1,880",564
3746,OV,0.30,D,VS1,,"1,832",550
3747,OV,0.30,D,SI1,,"1,360",408
3748,OV,0.30,D,VS2,,"1,629",489
3749,OV,0.30,D,SI1,,"1,381",414
3750,OV,0.30,D,SI1,,"1,347",404
3751,OV,0.30,D,VVS2,,"1,840",552
