,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
126,RD,0.18,D,VS2,VG,"1,170",211
127,RD,0.19,G,SI1,VG,728,138
128,RD,0.19,F,SI1,VG,"1,025",195
129,RD,0.19,D,SI1,VG,"1,099",209
130,RD,0.19,D,VVS1,VG,"1,374",261
131,RD,0.19,E,VVS1,VG,"1,510",287
132,RD,0.19,D,VVS2,VG,"1,223",232
133,RD,0.19,D,VS2,VG,"1,008",192
134,RD,0.19,F,SI2,VG,966,184
135,RD,0.19,D,SI2,VG,"1,242",236
136,RD,0.19,H,SI2,VG,"1,038",197
137,RD,0.19,E,VS2,VG,"1,323",251
138,RD,0.19,G,VS1,VG,"1,029",196
139,RD,0.19,G,VS1,VG,"1,019",194
140,RD,0.19,H,IF,VG,"1,216",231
141,RD,0.19,D,VVS1,VG,"1,450",275
142,RD,0.19,G,IF,VG,"1,215",231
143,RD,0.19,G,VVS2,VG,"1,120",213
144,RD,0.19,E,VS2,VG,"1,184",225
145,RD,0.19,F,VVS1,VG,"1,359",258
146,RD,0.19,F,SI1,VG,"1,208",230
147,RD,0.19,E,SI2,VG,"1,095",208
148,RD,0.19,D,VVS1,VG,"1,691",321
149,RD,0.19,D,VVS1,VG,"1,767",336
150,RD,0.19,F,VS1,VG,"1,300",247
151,RD,0.20,D,SI1,VG,"1,149",230
152,RD,0.20,E,VVS1,VG,"1,725",345
153,RD,0.20,E,VVS2,VG,"1,525",305
154,RD,0.20,D,VVS1,VG,"1,465",293
155,RD,0.20,J,VVS1,VG,949,190
156,RD,0.20,D,VVS1,VG,"1,389",278
157,RD,0.20,D,VVS2,VG,"1,268",254
158,RD,0.20,H,IF,VG,"1,242",248
159,RD,0.20,F,VVS1,VG,"1,374",275
160,RD,0.20,D,VS1,VG,"1,190",238
161,RD,0.20,F,IF,VG,"1,445",289
162,RD,0.20,F,VVS1,VG,"1,661",332
163,RD,0.20,E,SI1,VG,"1,336",267
164,RD,0.21,G,VVS1,VG,"1,350",284
165,RD,0.21,F,VVS1,VG,"1,329",279
166,RD,0.21,E,VVS2,VG,"1,725",362
167,RD,0.21,H,VVS2,VG,"1,199",252
168,RD,0.21,I,VVS1,VG,"1,158",243
169,RD,0.21,I,VVS2,VG,"1,158",243
170,RD,0.21,F,SI2,VG,"1,099",231
171,RD,0.21,F,IF,VG,"1,409",296
172,RD,0.21,E,IF,VG,"1,480",311
173,RD,0.21,E,IF,VG,"1,465",308
174,RD,0.21,D,VVS1,VG,"1,386",291
175,RD,0.21,H,VVS1,VG,"1,276",268
176,RD,0.21,G,VS2,VG,"1,045",219
177,RD,0.21,E,SI1,VG,"1,283",269
178,RD,0.21,D,IF,VG,"2,174",457
179,RD,0.21,E,VS1,VG,"1,134",238
180,RD,0.21,E,SI1,VG,954,200
181,RD,0.22,F,VS1,VG,"1,225",270
182,RD,0.22,F,VVS1,VG,"1,309",288
183,RD,0.22,F,VVS1,VG,"1,725",380
184,RD,0.22,I,VVS2,VG,"1,158",255
185,RD,0.22,F,SI1,VG,"1,149",253
186,RD,0.22,D,VVS1,VG,"2,149",473
187,RD,0.22,D,VVS1,VG,"1,434",316
188,RD,0.22,D,VVS1,VG,"1,434",316
189,RD,0.22,D,VVS1,VG,"1,434",316
190,RD,0.22,D,VVS1,VG,"1,434",316
191,RD,0.22,F,VVS1,VG,"1,359",299
192,RD,0.22,E,VVS2,VG,"1,616",355
193,RD,0.22,G,SI1,VG,970,213
194,RD,0.23,D,VVS2,VG,"2,050",471
195,RD,0.23,J,VS2,VG,"1,036",238
196,RD,0.23,D,VS2,VG,"1,630",375
197,RD,0.23,E,VS2,VG,"1,690",389
198,RD,0.23,D,VS1,VG,"1,710",393
199,RD,0.23,E,VS1,VG,"1,710",393
200,RD,0.23,D,SI1,VG,"1,250",288
201,RD,0.23,E,VVS2,VG,"2,050",471
202,RD,0.23,F,VVS2,VG,"2,050",471
203,RD,0.23,E,VS2,VG,"1,814",417
204,RD,0.23,J,VS1,VG,"1,148",264
205,RD,0.23,J,VS2,VG,945,217
206,RD,0.23,H,SI2,VG,775,178
207,RD,0.23,H,SI2,VG,810,186
208,RD,0.23,J,SI1,VG,900,207
209,RD,0.23,J,VS2,VG,945,217
210,RD,0.23,H,SI2,VG,810,186
211,RD,0.23,D,SI1,VG,"1,425",328
212,RD,0.23,F,SI1,VG,"1,150",264
213,RD,0.23,D,VS2,VG,"1,660",382
214,RD,0.23,E,VS1,VG,"1,730",398
215,RD,0.23,H,SI1,VG,"1,000",230
216,RD,0.23,E,SI2,VG,"1,050",242
217,RD,0.23,E,VS1,VG,"1,660",382
218,RD,0.23,D,VS2,VG,"1,410",324
219,RD,0.23,D,VS2,VG,"1,490",343
220,RD,0.23,E,VS1,VG,"1,500",345
221,RD,0.23,D,VS2,VG,"1,440",331
222,RD,0.23,D,VS2,VG,"1,500",345
223,RD,0.23,E,VS2,VG,"1,550",356
224,RD,0.23,E,VS1,VG,"1,560",359
225,RD,0.23,E,VS2,VG,"1,530",352
226,RD,0.23,E,VVS2,VG,"2,059",474
227,RD,0.23,G,SI2,VG,"1,030",237
228,RD,0.23,G,VVS1,VG,"1,299",299
